Station,Date,Amount.mm.,SofG,Deficit.mm.,Runoff.mm.,Period.Hrs.,Freq
Christchurch Botanic Gardens Ews,2022-11-15,0,NA,120.1,0,24,D
Christchurch Botanic Gardens Ews,2022-11-16,0,NA,121.6,0,24,D
Christchurch Botanic Gardens Ews,2022-11-17,0,NA,123.1,0,24,D
Christchurch Botanic Gardens Ews,2022-11-18,2.6,NA,121.8,0,24,D
Christchurch Botanic Gardens Ews,2022-11-19,51.8,NA,71.5,0,24,D
Christchurch Botanic Gardens Ews,2022-11-20,29.8,NA,45.5,0,24,D
Levin Aws,2022-11-15,0,NA,66.6,0,24,D
Levin Aws,2022-11-16,0,NA,70.3,0,24,D
Levin Aws,2022-11-17,0.4,NA,73.6,0,24,D
Levin Aws,2022-11-18,17.2,NA,60.1,0,24,D
Levin Aws,2022-11-19,40.4,NA,23.4,0,24,D
Levin Aws,2022-11-20,2,NA,25.1,0,24,D
Levin Aws,2022-11-21,13.2,NA,15.6,0,24,D
Levin Aws,2022-11-22,12.8,NA,6.5,0,24,D
Levin Aws,2022-11-23,24.2,NA,0,14,24,D
Masterton Aero Aws,2022-11-15,0,NA,68.2,0,24,D
Masterton Aero Aws,2022-11-16,0,NA,71.8,0,24,D
Masterton Aero Aws,2022-11-17,0,NA,75.4,0,24,D
Masterton Aero Aws,2022-11-18,62.2,NA,16.8,0,24,D
Masterton Aero Aws,2022-11-20,0.6,NA,23.4,0,24,D
Masterton Aero Aws,2022-11-21,3.4,NA,23.6,0,24,D
Masterton Aero Aws,2022-11-22,1.4,NA,25.8,0,24,D
Masterton Aero Aws,2022-11-23,14.6,NA,14.8,0,24,D
Ohoka Cws,2022-11-15,0,NA,NA,NA,24,D
Ohoka Cws,2022-11-16,0,NA,NA,NA,24,D
Ohoka Cws,2022-11-17,0,NA,NA,NA,24,D
Ohoka Cws,2022-11-18,0,NA,NA,NA,24,D
Ohoka Cws,2022-11-19,13.4,NA,NA,NA,24,D
Ohoka Cws,2022-11-20,40.6,NA,NA,NA,24,D
Ohoka Cws,2022-11-21,0,NA,NA,NA,24,D
Ohoka Cws,2022-11-22,0.2,NA,NA,NA,24,D
Ohoka Cws,2022-11-23,0,NA,NA,NA,24,D
Ohoka Cws,2022-11-24,0,NA,NA,NA,24,D
Rangiora Ews,2022-11-15,0,NA,114.6,0,24,D
Rangiora Ews,2022-11-16,0,NA,116.4,0,24,D
Rangiora Ews,2022-11-17,0,NA,118.1,0,24,D
Rangiora Ews,2022-11-18,3,NA,116.7,0,24,D
Rangiora Ews,2022-11-19,38.4,NA,80,0,24,D
Rangiora Ews,2022-11-20,18.2,NA,65.4,0,24,D
Rangiora Ews,2022-11-21,0.4,NA,68.9,0,24,D
Rangiora Ews,2022-11-22,0,NA,72.8,0,24,D
Rangiora Ews,2022-11-23,0,NA,76.7,0,24,D
Rangiora Ews,2022-11-24,0,NA,80.5,0,24,D
Wakanui 2 Cws,2022-11-15,0,NA,121.3,0,24,D
Wakanui 2 Cws,2022-11-16,0,NA,122.7,0,24,D
Wakanui 2 Cws,2022-11-17,0,NA,124.1,0,24,D
Wakanui 2 Cws,2022-11-18,0.6,NA,124.8,0,24,D
Wakanui 2 Cws,2022-11-19,13.8,NA,112.3,0,24,D
Wakanui 2 Cws,2022-11-20,14,NA,100.2,0,24,D
Wakanui 2 Cws,2022-11-21,0.2,NA,102.5,0,24,D
Wakanui 2 Cws,2022-11-22,0.6,NA,104.3,0,24,D
Wakanui 2 Cws,2022-11-23,0,NA,106.6,0,24,D
Wakanui 2 Cws,2022-11-24,0,NA,108.8,0,24,D
Auckland Aero,2022-11-25,3.4,NA,0.6,0,24,D
Auckland Aero,2022-11-26,1,NA,3.6,0,24,D
Auckland Aero,2022-11-27,0,NA,7.6,0,24,D
Auckland Aero,2022-11-28,20.2,NA,0,8.6,24,D
Auckland Aero,2022-11-29,0.2,NA,3.8,0,24,D
Auckland Aero,2022-11-30,6.8,NA,1,0,24,D
"Auckland, Mangere 2 Ews",2022-11-25,4.8,NA,0,0.8,24,D
"Auckland, Mangere 2 Ews",2022-11-26,0,NA,4,0,24,D
"Auckland, Mangere 2 Ews",2022-11-27,0,NA,8,0,24,D
"Auckland, Mangere 2 Ews",2022-11-28,12.2,NA,0,0.2,24,D
"Auckland, Mangere 2 Ews",2022-11-29,0,NA,4,0,24,D
"Auckland, Mangere 2 Ews",2022-11-30,5.4,NA,2.6,0,24,D
"Auckland, Mangere 2 Ews",2022-12-01,6.2,NA,0.4,0,24,D
"Auckland, Motat Ews",2022-11-25,7.8,NA,0,3.9,24,D
"Auckland, Motat Ews",2022-11-26,0,NA,3.9,0,24,D
"Auckland, Motat Ews",2022-11-27,0,NA,7.8,0,24,D
"Auckland, Motat Ews",2022-11-28,5.4,NA,6.3,0,24,D
"Auckland, Motat Ews",2022-11-29,0,NA,10.2,0,24,D
"Auckland, Motat Ews",2022-11-30,5.6,NA,8.5,0,24,D
"Auckland, Motat Ews",2022-12-01,5.4,NA,7,0,24,D
"Auckland, North Shore Albany Ews",2022-11-25,13.6,NA,0,9.6,24,D
"Auckland, North Shore Albany Ews",2022-11-26,0,NA,4,0,24,D
"Auckland, North Shore Albany Ews",2022-11-27,0,NA,8,0,24,D
"Auckland, North Shore Albany Ews",2022-11-28,7.2,NA,4.8,0,24,D
"Auckland, North Shore Albany Ews",2022-11-29,0,NA,8.8,0,24,D
"Auckland, North Shore Albany Ews",2022-11-30,5.6,NA,7.2,0,24,D
"Auckland, North Shore Albany Ews",2022-12-01,6.2,NA,5,0,24,D
"Auckland, Whenuapai Aws",2022-11-25,13.9,NA,0,9.9,24,D
"Auckland, Whenuapai Aws",2022-11-26,0.1,NA,3.9,0,24,D
"Auckland, Whenuapai Aws",2022-11-27,0,NA,7.9,0,24,D
"Auckland, Whenuapai Aws",2022-11-28,12.5,NA,0,0.6,24,D
"Auckland, Whenuapai Aws",2022-11-29,0.2,NA,3.8,0,24,D
"Auckland, Whenuapai Aws",2022-11-30,3,NA,4.8,0,24,D
Hamilton Aws,2022-11-25,13.2,NA,0,9.5,24,D
Hamilton Aws,2022-11-26,0.8,NA,2.9,0,24,D
Hamilton Aws,2022-11-27,0,NA,6.6,0,24,D
Hamilton Aws,2022-11-28,5.4,NA,4.9,0,24,D
Hamilton Aws,2022-11-29,0.2,NA,8.4,0,24,D
Hamilton Aws,2022-11-30,8.6,NA,3.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-11-25,9.8,NA,0,6.1,24,D
"Hamilton, Ruakura 2 Ews",2022-11-26,2,NA,1.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-11-27,0,NA,5.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-11-28,6.8,NA,2.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-11-29,0,NA,6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-11-30,15.4,NA,0,5.7,24,D
"Hamilton, Ruakura 2 Ews",2022-12-01,16.8,NA,0,13.1,24,D
Maungaraki 3,2022-11-25,0,NA,21.8,0,24,D
Maungaraki 3,2022-11-26,0,NA,25.4,0,24,D
Maungaraki 3,2022-11-27,40.2,NA,NA,NA,24,D
Maungaraki 3,2022-11-28,28,NA,NA,NA,24,D
Maungaraki 3,2022-11-29,0,NA,NA,NA,24,D
Maungaraki 3,2022-11-30,4.4,NA,NA,NA,24,D
Maungaraki 3,2022-12-01,7.2,NA,NA,NA,24,D
Thames Ews,2022-11-25,3.8,NA,NA,NA,24,D
Thames Ews,2022-11-26,0,NA,NA,NA,24,D
Thames Ews,2022-11-27,0,NA,NA,NA,24,D
"Upper Hutt, Trentham Ews",2022-11-25,0.6,NA,3.1,0,24,D
"Upper Hutt, Trentham Ews",2022-11-26,0,NA,6.8,0,24,D
"Upper Hutt, Trentham Ews",2022-11-27,15,NA,0,4.5,24,D
"Upper Hutt, Trentham Ews",2022-11-28,21.8,NA,0,18.1,24,D
"Upper Hutt, Trentham Ews",2022-11-29,0,NA,3.7,0,24,D
"Upper Hutt, Trentham Ews",2022-11-30,4.8,NA,2.6,0,24,D
"Upper Hutt, Trentham Ews",2022-12-01,14.6,NA,0,8.3,24,D
Warkworth Ews,2022-11-25,7.8,NA,0,3.8,24,D
Warkworth Ews,2022-11-26,0,NA,4,0,24,D
Warkworth Ews,2022-11-27,0,NA,8,0,24,D
Warkworth Ews,2022-11-28,13.4,NA,0,1.4,24,D
Warkworth Ews,2022-11-29,0.2,NA,3.8,0,24,D
Warkworth Ews,2022-11-30,5,NA,2.8,0,24,D
Warkworth Ews,2022-12-01,1,NA,5.8,0,24,D
"Wellington, Greta Point Cws",2022-11-25,0.2,NA,66.7,0,24,D
"Wellington, Greta Point Cws",2022-11-26,0,NA,70.4,0,24,D
"Wellington, Greta Point Cws",2022-11-27,5.6,NA,68.5,0,24,D
"Wellington, Greta Point Cws",2022-11-28,22,NA,50.2,0,24,D
"Wellington, Greta Point Cws",2022-11-29,0,NA,53.9,0,24,D
"Wellington, Greta Point Cws",2022-11-30,1.4,NA,56.2,0,24,D
"Wellington, Greta Point Cws",2022-12-01,5.4,NA,54.5,0,24,D
Whangaparaoa Aws,2022-11-25,8,NA,0,4,24,D
Whangaparaoa Aws,2022-11-26,0.2,NA,3.8,0,24,D
Whangaparaoa Aws,2022-11-27,0,NA,7.8,0,24,D
Whangaparaoa Aws,2022-11-28,8,NA,3.8,0,24,D
Whangaparaoa Aws,2022-11-29,0,NA,7.9,0,24,D
Whangaparaoa Aws,2022-11-30,4.4,NA,7.5,0,24,D
Blenheim Research Ews,2022-11-25,1.2,NA,100.4,0,24,D
Blenheim Research Ews,2022-11-26,0,NA,103.1,0,24,D
Blenheim Research Ews,2022-11-27,2.8,NA,102.9,0,24,D
Blenheim Research Ews,2022-11-28,4.4,NA,101.1,0,24,D
Blenheim Research Ews,2022-11-29,0,NA,103.8,0,24,D
Blenheim Research Ews,2022-11-30,0.8,NA,105.6,0,24,D
Blenheim Research Ews,2022-12-01,3,NA,105.1,0,24,D
Levin Ews,2022-11-25,2.2,NA,4.1,0,24,D
Levin Ews,2022-11-26,0,NA,7.8,0,24,D
Levin Ews,2022-11-27,0,NA,11.5,0,24,D
Levin Ews,2022-11-28,3.4,NA,11.8,0,24,D
Levin Ews,2022-11-29,0,NA,15.5,0,24,D
Levin Ews,2022-11-30,1.4,NA,17.8,0,24,D
Levin Ews,2022-12-01,3,NA,18.5,0,24,D
Mana Island Aws,2022-11-25,0,NA,36.9,0,24,D
Mana Island Aws,2022-11-26,0,NA,40.5,0,24,D
Mana Island Aws,2022-11-27,41.8,NA,2.3,0,24,D
Mana Island Aws,2022-11-28,25.4,NA,0,19.5,24,D
Masterton Ews,2022-11-25,1,NA,47.5,0,24,D
Masterton Ews,2022-11-26,0.2,NA,51,0,24,D
Masterton Ews,2022-11-27,0.2,NA,54.5,0,24,D
Masterton Ews,2022-11-28,0,NA,58.2,0,24,D
Masterton Ews,2022-11-29,0.2,NA,61.7,0,24,D
Masterton Ews,2022-11-30,0,NA,65.4,0,24,D
Masterton Ews,2022-12-01,0.2,NA,68.9,0,24,D
"Masterton, Te Ore Ore Cws",2022-11-25,0.2,NA,50.4,0,24,D
"Masterton, Te Ore Ore Cws",2022-11-26,0,NA,54.1,0,24,D
"Masterton, Te Ore Ore Cws",2022-11-27,0,NA,57.8,0,24,D
"Masterton, Te Ore Ore Cws",2022-11-28,3.8,NA,57.7,0,24,D
"Masterton, Te Ore Ore Cws",2022-11-29,0.2,NA,61.2,0,24,D
"Masterton, Te Ore Ore Cws",2022-11-30,0,NA,64.9,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-01,1.6,NA,67,0,24,D
"Masterton, Te Ore Ore Srig",2022-11-25,0.4,NA,45.9,0,24,D
"Masterton, Te Ore Ore Srig",2022-11-26,0,NA,49.5,0,24,D
"Masterton, Te Ore Ore Srig",2022-11-27,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-11-28,4.2,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-11-29,0.2,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-11-30,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-01,1.8,NA,NA,NA,24,D
Paraparaumu Aero Aws,2022-11-25,1,NA,2.6,0,24,D
Paraparaumu Aero Aws,2022-11-26,0,NA,6.2,0,24,D
Paraparaumu Aero Aws,2022-11-27,8,NA,1.8,0,24,D
Paraparaumu Aero Aws,2022-11-28,25.4,NA,0,20,24,D
Paraparaumu Aero Aws,2022-11-29,0.2,NA,3.4,0,24,D
Paraparaumu Aero Aws,2022-11-30,6.8,NA,0.2,0,24,D
Paraparaumu Aero,2022-11-25,0.8,0,2.8,0,24,D
Paraparaumu Aero,2022-11-26,0,0,6.4,0,24,D
Paraparaumu Aero,2022-11-27,8.8,1,1.2,0,24,D
Paraparaumu Aero,2022-11-28,23.4,0,0,18.6,24,D
Paraparaumu Aero,2022-11-29,0,0,3.6,0,24,D
Paraparaumu Aero,2022-11-30,6.4,1,0.8,0,24,D
Paraparaumu Aero,2022-12-01,5.7,0,0,1.3,24,D
Paraparaumu Ews,2022-11-25,0.6,NA,3,0,24,D
Paraparaumu Ews,2022-11-26,0,NA,6.6,0,24,D
Paraparaumu Ews,2022-11-27,6.8,NA,3.4,0,24,D
Paraparaumu Ews,2022-11-28,22,NA,0,15,24,D
Paraparaumu Ews,2022-11-29,0,NA,3.6,0,24,D
Paraparaumu Ews,2022-11-30,5.8,NA,1.4,0,24,D
Paraparaumu Ews,2022-12-01,5.2,NA,0,0.2,24,D
"Porirua, Elsdon Park Aws",2022-11-25,0,NA,3.7,0,24,D
"Porirua, Elsdon Park Aws",2022-11-26,0,NA,7.4,0,24,D
"Porirua, Elsdon Park Aws",2022-11-27,66,NA,0,54.9,24,D
"Porirua, Elsdon Park Aws",2022-11-29,0,NA,7.4,0,24,D
Wellington Aero,2022-11-25,0,NA,39.9,0,24,D
Wellington Aero,2022-11-26,0,NA,43.6,0,24,D
Wellington Aero,2022-11-27,5.9,NA,41.4,0,24,D
Wellington Aero,2022-11-28,21,NA,24.1,0,24,D
Wellington Aero,2022-11-29,0,NA,27.8,0,24,D
Wellington Aero,2022-11-30,3.6,NA,27.9,0,24,D
"Wellington, Kelburn 2",2022-11-25,0,NA,45.1,0,24,D
"Wellington, Kelburn 2",2022-11-26,0,NA,48.7,0,24,D
"Wellington, Kelburn 2",2022-11-27,8,NA,44.3,0,24,D
"Wellington, Kelburn 2",2022-11-28,28,NA,19.9,0,24,D
"Wellington, Kelburn 2",2022-11-29,0,NA,23.5,0,24,D
"Wellington, Kelburn 2",2022-11-30,3.4,NA,23.7,0,24,D
"Wellington, Kelburn 2",2022-12-01,5.6,NA,21.7,0,24,D
"Wellington, Kelburn Aws",2022-11-25,0,NA,33.1,0,24,D
"Wellington, Kelburn Aws",2022-11-26,0,NA,36.7,0,24,D
"Wellington, Kelburn Aws",2022-11-27,9,NA,31.3,0,24,D
"Wellington, Kelburn Aws",2022-11-28,31,NA,3.9,0,24,D
"Wellington, Kelburn Aws",2022-11-29,0,NA,7.5,0,24,D
"Wellington, Kelburn Aws",2022-11-30,3.8,NA,7.3,0,24,D
Ashburton Aero Aws,2022-11-25,4.8,NA,100.9,0,24,D
Ashburton Aero Aws,2022-11-26,0.2,NA,103.1,0,24,D
Ashburton Aero Aws,2022-11-27,12.6,NA,92.8,0,24,D
Ashburton Aero Aws,2022-11-28,10,NA,85.7,0,24,D
Ashburton Aero Aws,2022-11-29,0,NA,88.9,0,24,D
Ashburton Aero Aws,2022-11-30,0,NA,91.9,0,24,D
Blenheim Aero Aws,2022-11-25,0.8,NA,84.1,0,24,D
Blenheim Aero Aws,2022-11-26,0,NA,87.7,0,24,D
Blenheim Aero Aws,2022-11-27,3.8,NA,87.3,0,24,D
Blenheim Aero Aws,2022-11-28,7,NA,83.8,0,24,D
Blenheim Aero Aws,2022-11-29,0,NA,87.5,0,24,D
Blenheim Aero Aws,2022-11-30,1.6,NA,89.4,0,24,D
Bromley Ews,2022-11-25,14.2,NA,82.6,0,24,D
Bromley Ews,2022-11-26,0,NA,86.1,0,24,D
Bromley Ews,2022-11-27,6.6,NA,82.8,0,24,D
Bromley Ews,2022-11-28,6.4,NA,79.8,0,24,D
Bromley Ews,2022-11-29,0,NA,83.4,0,24,D
Bromley Ews,2022-11-30,0,NA,86.8,0,24,D
Bromley Ews,2022-12-01,0,NA,90,0,24,D
Christchurch Aero,2022-11-25,5.8,NA,58.3,0,24,D
Christchurch Aero,2022-11-26,0.2,NA,62,0,24,D
Christchurch Aero,2022-11-27,9.6,NA,56.3,0,24,D
Christchurch Aero,2022-11-28,11,NA,49.2,0,24,D
Christchurch Aero,2022-11-29,0,NA,53.1,0,24,D
Christchurch Aero,2022-11-30,0,NA,57,0,24,D
"Christchurch, Kyle St Ews",2022-11-25,9.8,NA,65.4,0,24,D
"Christchurch, Kyle St Ews",2022-11-26,0,NA,69.2,0,24,D
"Christchurch, Kyle St Ews",2022-11-27,6.2,NA,66.8,0,24,D
"Christchurch, Kyle St Ews",2022-11-28,15.8,NA,54.8,0,24,D
"Christchurch, Kyle St Ews",2022-11-29,0,NA,58.6,0,24,D
"Christchurch, Kyle St Ews",2022-11-30,0,NA,62.4,0,24,D
"Christchurch, Kyle St Ews",2022-12-01,0,NA,66.2,0,24,D
Christchurch Botanic Gardens Ews,2022-11-25,8.2,NA,57.6,0,24,D
Christchurch Botanic Gardens Ews,2022-11-26,0,NA,61.4,0,24,D
Christchurch Botanic Gardens Ews,2022-11-27,6.6,NA,58.6,0,24,D
Levin Aws,2022-11-25,1.2,NA,2.5,0,24,D
Levin Aws,2022-11-26,0,NA,6.2,0,24,D
Levin Aws,2022-11-27,0.2,NA,9.7,0,24,D
Levin Aws,2022-11-28,4.8,NA,8.6,0,24,D
Levin Aws,2022-11-29,0,NA,12.3,0,24,D
Levin Aws,2022-11-30,1.8,NA,14.2,0,24,D
Masterton Aero Aws,2022-11-25,0.8,NA,15.9,0,24,D
Masterton Aero Aws,2022-11-26,0.2,NA,19.3,0,24,D
Masterton Aero Aws,2022-11-27,0,NA,22.9,0,24,D
Masterton Aero Aws,2022-11-28,4.8,NA,21.7,0,24,D
Masterton Aero Aws,2022-11-29,1,NA,24.3,0,24,D
Masterton Aero Aws,2022-11-30,0,NA,27.9,0,24,D
Ohoka Cws,2022-11-25,4.2,NA,75.8,0,24,D
Ohoka Cws,2022-11-26,1.4,NA,78.2,0,24,D
Ohoka Cws,2022-11-27,1.2,NA,NA,NA,24,D
Ohoka Cws,2022-11-28,3.8,NA,NA,NA,24,D
Ohoka Cws,2022-11-29,3.6,NA,NA,NA,24,D
Ohoka Cws,2022-11-30,1.2,NA,NA,NA,24,D
Ohoka Cws,2022-12-01,0,NA,NA,NA,24,D
Rangiora Ews,2022-11-25,6.4,NA,77,0,24,D
Rangiora Ews,2022-11-26,0,NA,80.8,0,24,D
Rangiora Ews,2022-11-27,9.8,NA,74.6,0,24,D
Rangiora Ews,2022-11-28,17.8,NA,60.7,0,24,D
Rangiora Ews,2022-11-29,0,NA,64.6,0,24,D
Rangiora Ews,2022-11-30,0,NA,68.5,0,24,D
Rangiora Ews,2022-12-01,0.8,NA,71.6,0,24,D
Wakanui 2 Cws,2022-11-25,3.8,NA,107.4,0,24,D
Wakanui 2 Cws,2022-11-26,0.2,NA,109.3,0,24,D
Wakanui 2 Cws,2022-11-27,10.6,NA,100.7,0,24,D
Wakanui 2 Cws,2022-11-28,5.6,NA,97.6,0,24,D
Wakanui 2 Cws,2022-11-29,0,NA,100.2,0,24,D
Wakanui 2 Cws,2022-11-30,0,NA,102.7,0,24,D
Wakanui 2 Cws,2022-12-01,4.8,NA,100.3,0,24,D
Auckland Aero,2022-12-02,0.2,NA,4.3,0,24,D
Auckland Aero,2022-12-03,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-12-02,0.2,NA,4.7,0,24,D
"Auckland, Mangere 2 Ews",2022-12-03,0,NA,9.2,0,24,D
"Auckland, Motat Ews",2022-12-02,0.2,NA,11.3,0,24,D
"Auckland, Motat Ews",2022-12-03,0,NA,15.7,0,24,D
"Auckland, North Shore Albany Ews",2022-12-02,0,NA,9.5,0,24,D
"Auckland, North Shore Albany Ews",2022-12-03,0,NA,14,0,24,D
"Auckland, Whenuapai Aws",2022-12-02,0.3,NA,4.2,0,24,D
"Auckland, Whenuapai Aws",2022-12-03,0.2,NA,NA,NA,24,D
Hamilton Aws,2022-12-02,0,NA,4.2,0,24,D
Hamilton Aws,2022-12-03,0,NA,NA,NA,24,D
"Hamilton, Ruakura 2 Ews",2022-12-02,0,NA,4.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-03,0,NA,8.4,0,24,D
Maungaraki 3,2022-12-02,0,NA,NA,NA,24,D
Maungaraki 3,2022-12-03,0,NA,NA,NA,24,D
"Upper Hutt, Trentham Ews",2022-12-02,0,NA,4.2,0,24,D
"Upper Hutt, Trentham Ews",2022-12-03,0,NA,8.4,0,24,D
Warkworth Ews,2022-12-02,0.4,NA,9.9,0,24,D
Warkworth Ews,2022-12-03,0,NA,14.4,0,24,D
"Wellington, Greta Point Cws",2022-12-02,0,NA,59.3,0,24,D
"Wellington, Greta Point Cws",2022-12-03,0.2,NA,63.3,0,24,D
Whangaparaoa Aws,2022-12-02,0.2,NA,15.9,0,24,D
Whangaparaoa Aws,2022-12-03,0,NA,NA,NA,24,D
Blenheim Research Ews,2022-12-02,8.2,NA,99.9,0,24,D
Blenheim Research Ews,2022-12-03,0,NA,103,0,24,D
Levin Ews,2022-12-02,0,NA,23,0,24,D
Levin Ews,2022-12-03,0,NA,27.2,0,24,D
Mana Island Aws,2022-12-02,0,NA,15.6,0,24,D
Mana Island Aws,2022-12-03,0,NA,NA,NA,24,D
Masterton Ews,2022-12-02,0,NA,73.1,0,24,D
Masterton Ews,2022-12-03,0,NA,77.3,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-02,0,NA,71.2,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-03,0,NA,75.4,0,24,D
"Masterton, Te Ore Ore Srig",2022-12-02,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-03,0,NA,NA,NA,24,D
Paraparaumu Aero Aws,2022-12-02,0,NA,4.2,0,24,D
Paraparaumu Aero Aws,2022-12-03,0,NA,NA,NA,24,D
Paraparaumu Aero,2022-12-02,0.1,0,4.1,0,24,D
Paraparaumu Aero,2022-12-03,0,0,8.3,0,24,D
Paraparaumu Ews,2022-12-02,0,NA,4.4,0,24,D
Paraparaumu Ews,2022-12-03,0,NA,8.6,0,24,D
Wellington Aero,2022-12-02,0,NA,32.6,0,24,D
Wellington Aero,2022-12-03,0.2,NA,NA,NA,24,D
"Wellington, Kelburn 2",2022-12-02,0,NA,26.5,0,24,D
"Wellington, Kelburn 2",2022-12-03,0.8,NA,29.8,0,24,D
"Wellington, Kelburn Aws",2022-12-02,0,NA,10.5,0,24,D
"Wellington, Kelburn Aws",2022-12-03,1,NA,NA,NA,24,D
Ashburton Aero Aws,2022-12-02,10.4,NA,87.6,0,24,D
Ashburton Aero Aws,2022-12-03,1.6,NA,NA,NA,24,D
Blenheim Aero Aws,2022-12-02,10.4,NA,78.4,0,24,D
Blenheim Aero Aws,2022-12-03,0.6,NA,NA,NA,24,D
Bromley Ews,2022-12-02,3.4,NA,90.6,0,24,D
Bromley Ews,2022-12-03,0.2,NA,93.8,0,24,D
Christchurch Aero,2022-12-02,6,NA,56.8,0,24,D
Christchurch Aero,2022-12-03,1,NA,NA,NA,24,D
"Christchurch, Kyle St Ews",2022-12-02,4.8,NA,66.5,0,24,D
"Christchurch, Kyle St Ews",2022-12-03,0.4,NA,70.4,0,24,D
Levin Aws,2022-12-02,0.2,NA,19.9,0,24,D
Levin Aws,2022-12-03,0,NA,NA,NA,24,D
Masterton Aero Aws,2022-12-02,0,NA,30.3,0,24,D
Masterton Aero Aws,2022-12-03,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-02,0.2,NA,NA,NA,24,D
Ohoka Cws,2022-12-03,0,NA,NA,NA,24,D
Rangiora Ews,2022-12-02,3,NA,73.6,0,24,D
Rangiora Ews,2022-12-03,0.4,NA,77.5,0,24,D
Wakanui 2 Cws,2022-12-02,12,NA,91.1,0,24,D
Wakanui 2 Cws,2022-12-03,1,NA,93.4,0,24,D
"Auckland, Mangere 2 Ews",2022-12-04,0.8,NA,NA,NA,24,D
"Auckland, Motat Ews",2022-12-04,0,NA,NA,NA,24,D
"Auckland, North Shore Albany Ews",2022-12-04,0,NA,NA,NA,24,D
"Hamilton, Ruakura 2 Ews",2022-12-04,0,NA,NA,NA,24,D
Maungaraki 3,2022-12-04,0,NA,NA,NA,24,D
"Upper Hutt, Trentham Ews",2022-12-04,0,NA,NA,NA,24,D
Warkworth Ews,2022-12-04,0.2,NA,NA,NA,24,D
"Wellington, Greta Point Cws",2022-12-04,0,NA,NA,NA,24,D
Blenheim Research Ews,2022-12-04,0,NA,NA,NA,24,D
Levin Ews,2022-12-04,0,NA,NA,NA,24,D
Masterton Ews,2022-12-04,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Cws",2022-12-04,0.2,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-04,0.2,NA,NA,NA,24,D
Paraparaumu Aero,2022-12-04,0,0,NA,NA,24,D
Paraparaumu Ews,2022-12-04,0,NA,NA,NA,24,D
"Porirua, Elsdon Park Aws",2022-12-04,0,NA,NA,NA,24,D
"Wellington, Kelburn 2",2022-12-04,0,NA,NA,NA,24,D
Bromley Ews,2022-12-04,0,NA,NA,NA,24,D
"Christchurch, Kyle St Ews",2022-12-04,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-04,0,NA,NA,NA,24,D
Rangiora Ews,2022-12-04,0,NA,NA,NA,24,D
Wakanui 2 Cws,2022-12-04,0,NA,NA,NA,24,D
Auckland Aero,2022-12-05,0,NA,17.6,0,24,D
Auckland Aero,2022-12-06,0,NA,22.1,0,24,D
"Auckland, Mangere 2 Ews",2022-12-05,0,NA,17.4,0,24,D
"Auckland, Mangere 2 Ews",2022-12-06,0,NA,21.9,0,24,D
"Auckland, Mangere 2 Ews",2022-12-07,10.8,NA,15.6,0,24,D
"Auckland, Motat Ews",2022-12-05,0,NA,24.5,0,24,D
"Auckland, Motat Ews",2022-12-06,0,NA,28.9,0,24,D
"Auckland, Motat Ews",2022-12-07,12.6,NA,20.7,0,24,D
"Auckland, North Shore Albany Ews",2022-12-05,0,NA,23,0,24,D
"Auckland, North Shore Albany Ews",2022-12-06,0,NA,27.5,0,24,D
"Auckland, North Shore Albany Ews",2022-12-07,14.6,NA,17.4,0,24,D
"Auckland, Whenuapai Aws",2022-12-05,0,NA,17.5,0,24,D
Hamilton Aws,2022-12-05,0,NA,16.8,0,24,D
Hamilton Aws,2022-12-06,0,NA,21,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-05,0,NA,16.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-06,0,NA,21,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-07,0,NA,25.2,0,24,D
Maungaraki 3,2022-12-05,0,NA,NA,NA,24,D
Maungaraki 3,2022-12-06,0,NA,NA,NA,24,D
Maungaraki 3,2022-12-07,0.6,NA,NA,NA,24,D
Thames Ews,2022-12-05,0,NA,NA,NA,24,D
"Upper Hutt, Trentham Ews",2022-12-05,0,NA,16.8,0,24,D
"Upper Hutt, Trentham Ews",2022-12-06,0,NA,21,0,24,D
"Upper Hutt, Trentham Ews",2022-12-07,0,NA,25.2,0,24,D
