Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,24/11/2021,3.8,-,76.4,0,24,D
"Auckland, Henderson North",24/11/2021,0.1,-,50.2,0,24,D
"Auckland, Mangere 2 Ews",24/11/2021,0.6,-,73,0,24,D
"Auckland, Motat Ews",24/11/2021,7.8,-,56.5,0,24,D
"Auckland, North Shore Albany Ews",24/11/2021,6.2,-,46.6,0,24,D
"Auckland, Whenuapai Aws",24/11/2021,0,-,45,0,24,D
Leigh 2 Ews,24/11/2021,2,-,36.3,0,24,D
Pukekohe Ews,24/11/2021,3.8,-,30.2,0,24,D
Reefton Ews,24/11/2021,0,-,7.5,0,24,D
Warkworth Ews,24/11/2021,3.2,-,36,0,24,D
Auckland Aero,25/11/2021,1,-,79.8,0,24,D
"Auckland, Henderson North",25/11/2021,0.9,-,53.4,0,24,D
"Auckland, Mangere 2 Ews",25/11/2021,1.4,-,75.8,0,24,D
"Auckland, Motat Ews",25/11/2021,0,-,60.6,0,24,D
"Auckland, North Shore Albany Ews",25/11/2021,0,-,50.3,0,24,D
"Auckland, Whenuapai Aws",25/11/2021,0.3,-,48.4,0,24,D
Leigh 2 Ews,25/11/2021,0,-,40.6,0,24,D
Pukekohe Ews,25/11/2021,3.4,-,30.7,0,24,D
Reefton Ews,25/11/2021,0,-,11.3,0,24,D
Warkworth Ews,25/11/2021,0.2,-,40.1,0,24,D
Auckland Aero,26/11/2021,0.2,-,83.8,0,24,D
"Auckland, Henderson North",26/11/2021,4.4,-,53.1,0,24,D
"Auckland, Mangere 2 Ews",26/11/2021,0,-,80,0,24,D
"Auckland, Motat Ews",26/11/2021,3.6,-,61.1,0,24,D
"Auckland, North Shore Albany Ews",26/11/2021,0,-,54.1,0,24,D
"Auckland, Whenuapai Aws",26/11/2021,0,-,52.2,0,24,D
Leigh 2 Ews,26/11/2021,0,-,44.9,0,24,D
Pukekohe Ews,26/11/2021,0.6,-,33.9,0,24,D
Reefton Ews,26/11/2021,0,-,15,0,24,D
Warkworth Ews,26/11/2021,4.2,-,40.2,0,24,D
Auckland Aero,27/11/2021,0,-,87.8,0,24,D
"Auckland, Henderson North",27/11/2021,0,-,57.2,0,24,D
"Auckland, Mangere 2 Ews",27/11/2021,0,-,83.9,0,24,D
"Auckland, Motat Ews",27/11/2021,0,-,65.2,0,24,D
"Auckland, North Shore Albany Ews",27/11/2021,0,-,57.8,0,24,D
"Auckland, Whenuapai Aws",27/11/2021,0,-,55.9,0,24,D
Leigh 2 Ews,27/11/2021,0,-,49.2,0,24,D
Pukekohe Ews,27/11/2021,0,-,37.7,0,24,D
Reefton Ews,27/11/2021,0,-,18.8,0,24,D
Warkworth Ews,27/11/2021,0,-,44.4,0,24,D
Auckland Aero,28/11/2021,0,-,91.5,0,24,D
"Auckland, Henderson North",28/11/2021,0,-,61.3,0,24,D
"Auckland, Mangere 2 Ews",28/11/2021,0,-,87.6,0,24,D
"Auckland, Motat Ews",28/11/2021,0,-,69.3,0,24,D
"Auckland, North Shore Albany Ews",28/11/2021,0,-,61.6,0,24,D
"Auckland, Whenuapai Aws",28/11/2021,0,-,59.7,0,24,D
Leigh 2 Ews,28/11/2021,0,-,53.4,0,24,D
Pukekohe Ews,28/11/2021,0,-,41.5,0,24,D
Reefton Ews,28/11/2021,49.6,-,0,27.1,24,D
Warkworth Ews,28/11/2021,0,-,48.7,0,24,D
Auckland Aero,29/11/2021,0,-,95,0,24,D
"Auckland, Henderson North",29/11/2021,0,-,65.4,0,24,D
"Auckland, Mangere 2 Ews",29/11/2021,0,-,91.1,0,24,D
"Auckland, Motat Ews",29/11/2021,0,-,73.4,0,24,D
"Auckland, North Shore Albany Ews",29/11/2021,0,-,65.3,0,24,D
"Auckland, Whenuapai Aws",29/11/2021,0,-,63.4,0,24,D
Leigh 2 Ews,29/11/2021,0,-,57.7,0,24,D
Pukekohe Ews,29/11/2021,0,-,45.3,0,24,D
Reefton Ews,29/11/2021,10.4,-,0,6.6,24,D
Warkworth Ews,29/11/2021,0,-,53,0,24,D
Auckland Aero,30/11/2021,0,-,98.3,0,24,D
"Auckland, Henderson North",30/11/2021,0,-,69.5,0,24,D
"Auckland, Mangere 2 Ews",30/11/2021,0,-,94.4,0,24,D
"Auckland, Motat Ews",30/11/2021,0,-,77.5,0,24,D
"Auckland, North Shore Albany Ews",30/11/2021,0,-,69.1,0,24,D
"Auckland, Whenuapai Aws",30/11/2021,0,-,67.2,0,24,D
Leigh 2 Ews,30/11/2021,0,-,62,0,24,D
Pukekohe Ews,30/11/2021,0.4,-,48.8,0,24,D
Reefton Ews,30/11/2021,0,-,3.8,0,24,D
Warkworth Ews,30/11/2021,0,-,57.3,0,24,D
Auckland Aero,1/12/2021,0,-,101.4,0,24,D
"Auckland, Henderson North",1/12/2021,0,-,73.6,0,24,D
"Auckland, Mangere 2 Ews",1/12/2021,0,-,97.5,0,24,D
"Auckland, Motat Ews",1/12/2021,0,-,81.4,0,24,D
"Auckland, North Shore Albany Ews",1/12/2021,0,-,72.8,0,24,D
"Auckland, Whenuapai Aws",1/12/2021,0,-,71,0,24,D
Leigh 2 Ews,1/12/2021,0,-,66.3,0,24,D
Pukekohe Ews,1/12/2021,0.2,-,52.4,0,24,D
Reefton Ews,1/12/2021,0,-,7.5,0,24,D
Warkworth Ews,1/12/2021,0,-,61.6,0,24,D
Auckland Aero,2/12/2021,0.2,-,104.6,0,24,D
"Auckland, Henderson North",2/12/2021,0.4,-,77.9,0,24,D
"Auckland, Mangere 2 Ews",2/12/2021,0.8,-,100.2,0,24,D
"Auckland, Motat Ews",2/12/2021,1.6,-,84.2,0,24,D
"Auckland, North Shore Albany Ews",2/12/2021,2.4,-,74.8,0,24,D
"Auckland, Whenuapai Aws",2/12/2021,0.1,-,75.3,0,24,D
Leigh 2 Ews,2/12/2021,0.4,-,71,0,24,D
Pukekohe Ews,2/12/2021,0,-,56.8,0,24,D
Reefton Ews,2/12/2021,0,-,11,0,24,D
Warkworth Ews,2/12/2021,0,-,66.7,0,24,D
Auckland Aero,3/12/2021,0,-,107.7,0,24,D
"Auckland, Henderson North",3/12/2021,0,-,82.5,0,24,D
"Auckland, Motat Ews",3/12/2021,0,-,88.3,0,24,D
"Auckland, North Shore Albany Ews",3/12/2021,0,-,79.2,0,24,D
"Auckland, Whenuapai Aws",3/12/2021,0,-,79.6,0,24,D
Leigh 2 Ews,3/12/2021,0,-,76.2,0,24,D
Pukekohe Ews,3/12/2021,0,-,61.2,0,24,D
Reefton Ews,3/12/2021,19.4,-,0,4.9,24,D
Warkworth Ews,3/12/2021,0,-,71.9,0,24,D
Auckland Aero,4/12/2021,0,-,110.7,0,24,D
"Auckland, Henderson North",4/12/2021,0,-,86.7,0,24,D
"Auckland, Motat Ews",4/12/2021,0,-,92.2,0,24,D
"Auckland, North Shore Albany Ews",4/12/2021,0,-,83.4,0,24,D
"Auckland, Whenuapai Aws",4/12/2021,0.1,-,83.7,0,24,D
Leigh 2 Ews,4/12/2021,0.8,-,80.5,0,24,D
Pukekohe Ews,4/12/2021,0,-,65.7,0,24,D
Reefton Ews,4/12/2021,12.8,-,0,9.3,24,D
Warkworth Ews,4/12/2021,0.2,-,76.8,0,24,D
Auckland Aero,5/12/2021,0.8,-,112.6,0,24,D
"Auckland, Henderson North",5/12/2021,1.5,-,89.2,0,24,D
"Auckland, Motat Ews",5/12/2021,2.2,-,93.7,0,24,D
"Auckland, North Shore Albany Ews",5/12/2021,0.8,-,86.5,0,24,D
"Auckland, Whenuapai Aws",5/12/2021,1.7,-,85.9,0,24,D
Leigh 2 Ews,5/12/2021,0.4,-,84.8,0,24,D
Pukekohe Ews,5/12/2021,1.6,-,68.5,0,24,D
Reefton Ews,5/12/2021,3.2,-,0.3,0,24,D
Warkworth Ews,5/12/2021,1.4,-,80.5,0,24,D
Auckland Aero,6/12/2021,0,-,115.2,0,24,D
"Auckland, Henderson North",6/12/2021,0,-,93.1,0,24,D
"Auckland, Motat Ews",6/12/2021,0,-,97.2,0,24,D
"Auckland, North Shore Albany Ews",6/12/2021,0.2,-,90,0,24,D
"Auckland, Whenuapai Aws",6/12/2021,0,-,89.6,0,24,D
Leigh 2 Ews,6/12/2021,0,-,89.3,0,24,D
Pukekohe Ews,6/12/2021,0,-,72.9,0,24,D
Reefton Ews,6/12/2021,20.2,-,0,16.4,24,D
Warkworth Ews,6/12/2021,0.2,-,85.1,0,24,D
Auckland Aero,7/12/2021,0,-,117.6,0,24,D
"Auckland, Henderson North",7/12/2021,0,-,96.7,0,24,D
"Auckland, Motat Ews",7/12/2021,0,-,100.6,0,24,D
"Auckland, North Shore Albany Ews",7/12/2021,0,-,93.6,0,24,D
"Auckland, Whenuapai Aws",7/12/2021,0,-,93.2,0,24,D
Leigh 2 Ews,7/12/2021,0,-,93.5,0,24,D
Pukekohe Ews,7/12/2021,0,-,77.3,0,24,D
Reefton Ews,7/12/2021,7.4,-,0,3.9,24,D
Warkworth Ews,7/12/2021,0,-,89.5,0,24,D
Auckland Aero,8/12/2021,0,-,119.9,0,24,D
"Auckland, Henderson North",8/12/2021,0,-,100.1,0,24,D
"Auckland, Motat Ews",8/12/2021,0,-,103.7,0,24,D
"Auckland, North Shore Albany Ews",8/12/2021,0,-,96.9,0,24,D
"Auckland, Whenuapai Aws",8/12/2021,0,-,96.5,0,24,D
Leigh 2 Ews,8/12/2021,1.2,-,96.2,0,24,D
Pukekohe Ews,8/12/2021,0,-,81.6,0,24,D
Reefton Ews,8/12/2021,0.4,-,3.1,0,24,D
Warkworth Ews,8/12/2021,0,-,93.7,0,24,D
Auckland Aero,9/12/2021,0,-,122,0,24,D
"Auckland, Henderson North",9/12/2021,0.3,-,102.9,0,24,D
"Auckland, Motat Ews",9/12/2021,0,-,106.6,0,24,D
"Auckland, North Shore Albany Ews",9/12/2021,0,-,100,0,24,D
"Auckland, Whenuapai Aws",9/12/2021,0.8,-,98.9,0,24,D
Leigh 2 Ews,9/12/2021,0,-,99.9,0,24,D
Pukekohe Ews,9/12/2021,0,-,85.6,0,24,D
Reefton Ews,9/12/2021,9.8,-,0,3.2,24,D
Warkworth Ews,9/12/2021,0,-,97.5,0,24,D
"Auckland, Henderson North",10/12/2021,0,-,105.9,0,24,D
"Auckland, Motat Ews",10/12/2021,0,-,109.4,0,24,D
"Auckland, North Shore Albany Ews",10/12/2021,0.2,-,102.7,0,24,D
"Auckland, Whenuapai Aws",10/12/2021,0,-,101.9,0,24,D
Leigh 2 Ews,10/12/2021,0,-,103.3,0,24,D
Pukekohe Ews,10/12/2021,0,-,89.4,0,24,D
Reefton Ews,10/12/2021,12,-,0,8.5,24,D
Warkworth Ews,10/12/2021,0,-,101.1,0,24,D
Auckland Aero,11/12/2021,0,-,125.8,0,24,D
"Auckland, Henderson North",11/12/2021,0,-,108.7,0,24,D
"Auckland, Motat Ews",11/12/2021,0,-,112,0,24,D
"Auckland, North Shore Albany Ews",11/12/2021,0,-,105.5,0,24,D
"Auckland, Whenuapai Aws",11/12/2021,0,-,104.7,0,24,D
Leigh 2 Ews,11/12/2021,0,-,106.5,0,24,D
Pukekohe Ews,11/12/2021,0.8,-,92.2,0,24,D
Reefton Ews,11/12/2021,8.6,-,0,5.1,24,D
Warkworth Ews,11/12/2021,0,-,104.5,0,24,D
Auckland Aero,12/12/2021,3,-,124.4,0,24,D
"Auckland, Henderson North",12/12/2021,2.6,-,108.7,0,24,D
"Auckland, Motat Ews",12/12/2021,3.6,-,110.8,0,24,D
"Auckland, North Shore Albany Ews",12/12/2021,2.6,-,105.5,0,24,D
"Auckland, Whenuapai Aws",12/12/2021,5.2,-,102.1,0,24,D
Leigh 2 Ews,12/12/2021,1.4,-,108.1,0,24,D
Pukekohe Ews,12/12/2021,3,-,92.6,0,24,D
Reefton Ews,12/12/2021,5.6,-,0,2.1,24,D
Warkworth Ews,12/12/2021,3,-,104.6,0,24,D
Auckland Aero,13/12/2021,24.4,-,101.8,0,24,D
"Auckland, Henderson North",13/12/2021,11.9,-,99.4,0,24,D
"Auckland, Motat Ews",13/12/2021,13.4,-,99.8,0,24,D
"Auckland, North Shore Albany Ews",13/12/2021,10.6,-,97.5,0,24,D
"Auckland, Whenuapai Aws",13/12/2021,9.5,-,95.5,0,24,D
Leigh 2 Ews,13/12/2021,21,-,90,0,24,D
Pukekohe Ews,13/12/2021,26.4,-,69.5,0,24,D
Reefton Ews,13/12/2021,0.8,-,2.7,0,24,D
Warkworth Ews,13/12/2021,19.2,-,88.6,0,24,D
Auckland Aero,14/12/2021,35.2,-,70,0,24,D
"Auckland, Henderson North",14/12/2021,36.6,-,66,0,24,D
"Auckland, Motat Ews",14/12/2021,39.8,-,63.2,0,24,D
"Auckland, North Shore Albany Ews",14/12/2021,41.6,-,59,0,24,D
"Auckland, Whenuapai Aws",14/12/2021,31.2,-,67.5,0,24,D
Leigh 2 Ews,14/12/2021,32.6,-,61.5,0,24,D
Pukekohe Ews,14/12/2021,36.6,-,37.4,0,24,D
Reefton Ews,14/12/2021,0.6,-,5.6,0,24,D
Warkworth Ews,14/12/2021,37.8,-,55,0,24,D
Auckland Aero,15/12/2021,34.2,-,41,0,24,D
"Auckland, Henderson North",15/12/2021,31.4,-,39.4,0,24,D
"Auckland, Motat Ews",15/12/2021,28.4,-,39.6,0,24,D
"Auckland, North Shore Albany Ews",15/12/2021,31,-,32.4,0,24,D
"Auckland, Whenuapai Aws",15/12/2021,32.3,-,39.6,0,24,D
Leigh 2 Ews,15/12/2021,22,-,44.7,0,24,D
Pukekohe Ews,15/12/2021,16,-,25.8,0,24,D
Reefton Ews,15/12/2021,11.8,-,0,2.7,24,D
Warkworth Ews,15/12/2021,31.8,-,28.3,0,24,D
Auckland Aero,16/12/2021,1.2,-,45,0,24,D
"Auckland, Henderson North",16/12/2021,2.2,-,41.9,0,24,D
"Auckland, Motat Ews",16/12/2021,0.2,-,44.1,0,24,D
"Auckland, North Shore Albany Ews",16/12/2021,2.4,-,34.4,0,24,D
"Auckland, Whenuapai Aws",16/12/2021,1.1,-,42.9,0,24,D
Leigh 2 Ews,16/12/2021,1,-,48.8,0,24,D
Pukekohe Ews,16/12/2021,0.4,-,29.8,0,24,D
Reefton Ews,16/12/2021,0.2,-,3.3,0,24,D
Warkworth Ews,16/12/2021,1.6,-,31.9,0,24,D
Auckland Aero,17/12/2021,6.6,-,43.6,0,24,D
"Auckland, Henderson North",17/12/2021,2.3,-,44.4,0,24,D
"Auckland, Motat Ews",17/12/2021,2.6,-,46.3,0,24,D
"Auckland, North Shore Albany Ews",17/12/2021,4.6,-,34.2,0,24,D
"Auckland, Whenuapai Aws",17/12/2021,4.3,-,43,0,24,D
Leigh 2 Ews,17/12/2021,1.2,-,52.8,0,24,D
Pukekohe Ews,17/12/2021,7.8,-,26.4,0,24,D
Reefton Ews,17/12/2021,2.4,-,4.4,0,24,D
Warkworth Ews,17/12/2021,5.2,-,31.8,0,24,D
Auckland Aero,18/12/2021,0.4,-,48.4,0,24,D
"Auckland, Henderson North",18/12/2021,0.3,-,48.8,0,24,D
"Auckland, Motat Ews",18/12/2021,0.2,-,50.8,0,24,D
"Auckland, North Shore Albany Ews",18/12/2021,0,-,38.6,0,24,D
"Auckland, Whenuapai Aws",18/12/2021,0.7,-,46.7,0,24,D
Leigh 2 Ews,18/12/2021,0.2,-,57.7,0,24,D
Pukekohe Ews,18/12/2021,1,-,29.8,0,24,D
Reefton Ews,18/12/2021,2,-,5.9,0,24,D
Warkworth Ews,18/12/2021,0,-,37,0,24,D
Auckland Aero,19/12/2021,0.2,-,53.5,0,24,D
"Auckland, Henderson North",19/12/2021,0,-,53.5,0,24,D
"Auckland, Motat Ews",19/12/2021,0,-,55.5,0,24,D
"Auckland, North Shore Albany Ews",19/12/2021,0,-,43,0,24,D
"Auckland, Whenuapai Aws",19/12/2021,0,-,51.1,0,24,D
Leigh 2 Ews,19/12/2021,0,-,62.9,0,24,D
Pukekohe Ews,19/12/2021,0,-,34.2,0,24,D
Reefton Ews,19/12/2021,0.4,-,9.1,0,24,D
Warkworth Ews,19/12/2021,0,-,42.1,0,24,D
Auckland Aero,20/12/2021,0,-,58.7,0,24,D
"Auckland, Henderson North",20/12/2021,0,-,58.3,0,24,D
"Auckland, Motat Ews",20/12/2021,0,-,60.3,0,24,D
"Auckland, North Shore Albany Ews",20/12/2021,0,-,47.4,0,24,D
"Auckland, Whenuapai Aws",20/12/2021,0,-,55.5,0,24,D
Leigh 2 Ews,20/12/2021,0,-,68,0,24,D
Pukekohe Ews,20/12/2021,0,-,38.6,0,24,D
Reefton Ews,20/12/2021,0,-,12.6,0,24,D
Warkworth Ews,20/12/2021,0,-,47.3,0,24,D
Auckland Aero,21/12/2021,0,-,63.9,0,24,D
"Auckland, Henderson North",21/12/2021,0,-,63,0,24,D
"Auckland, Motat Ews",21/12/2021,0,-,65,0,24,D
"Auckland, North Shore Albany Ews",21/12/2021,0,-,51.8,0,24,D
"Auckland, Whenuapai Aws",21/12/2021,0,-,59.9,0,24,D
Leigh 2 Ews,21/12/2021,0,-,73.2,0,24,D
Pukekohe Ews,21/12/2021,0,-,43,0,24,D
Reefton Ews,21/12/2021,7.8,-,8.3,0,24,D
Warkworth Ews,21/12/2021,0,-,52.5,0,24,D
Auckland Aero,22/12/2021,0,-,69.1,0,24,D
"Auckland, Henderson North",22/12/2021,0,-,67.8,0,24,D
"Auckland, Motat Ews",22/12/2021,0,-,69.8,0,24,D
"Auckland, North Shore Albany Ews",22/12/2021,0,-,56.2,0,24,D
"Auckland, Whenuapai Aws",22/12/2021,0,-,64.3,0,24,D
Leigh 2 Ews,22/12/2021,0,-,78.4,0,24,D
Pukekohe Ews,22/12/2021,0,-,47.5,0,24,D
Reefton Ews,22/12/2021,0,-,11.8,0,24,D
Warkworth Ews,22/12/2021,0,-,57.6,0,24,D
Auckland Aero,23/12/2021,0,-,74.3,0,24,D
"Auckland, Henderson North",23/12/2021,0,-,72.5,0,24,D
"Auckland, Motat Ews",23/12/2021,0,-,74.5,0,24,D
"Auckland, North Shore Albany Ews",23/12/2021,0,-,60.6,0,24,D
"Auckland, Whenuapai Aws",23/12/2021,0,-,68.7,0,24,D
Leigh 2 Ews,23/12/2021,0,-,83.3,0,24,D
Pukekohe Ews,23/12/2021,0,-,51.9,0,24,D
Reefton Ews,23/12/2021,2.8,-,12.5,0,24,D
Warkworth Ews,23/12/2021,0,-,62.8,0,24,D
Auckland Aero,24/12/2021,0,-,79.6,0,24,D
"Auckland, Henderson North",24/12/2021,0,-,77.3,0,24,D
"Auckland, Motat Ews",24/12/2021,0,-,79.3,0,24,D
"Auckland, North Shore Albany Ews",24/12/2021,0,-,65,0,24,D
"Auckland, Whenuapai Aws",24/12/2021,0,-,73.1,0,24,D
Leigh 2 Ews,24/12/2021,0,-,87.9,0,24,D
Pukekohe Ews,24/12/2021,0,-,56.3,0,24,D
Reefton Ews,24/12/2021,0,-,16,0,24,D
Warkworth Ews,24/12/2021,0,-,67.9,0,24,D
Auckland Aero,25/12/2021,0,-,84.5,0,24,D
"Auckland, Henderson North",25/12/2021,0,-,81.9,0,24,D
"Auckland, Motat Ews",25/12/2021,0,-,83.7,0,24,D
"Auckland, North Shore Albany Ews",25/12/2021,0,-,69.4,0,24,D
"Auckland, Whenuapai Aws",25/12/2021,0,-,77.5,0,24,D
Leigh 2 Ews,25/12/2021,0,-,92.1,0,24,D
Pukekohe Ews,25/12/2021,0,-,60.7,0,24,D
Reefton Ews,25/12/2021,0,-,19.5,0,24,D
Warkworth Ews,25/12/2021,0,-,73.1,0,24,D
Auckland Aero,26/12/2021,0,-,89,0,24,D
"Auckland, Henderson North",26/12/2021,0,-,86.2,0,24,D
"Auckland, Motat Ews",26/12/2021,0,-,87.9,0,24,D
"Auckland, North Shore Albany Ews",26/12/2021,0,-,73.8,0,24,D
"Auckland, Whenuapai Aws",26/12/2021,0,-,81.7,0,24,D
Leigh 2 Ews,26/12/2021,0,-,96.1,0,24,D
Pukekohe Ews,26/12/2021,0,-,65.1,0,24,D
Reefton Ews,26/12/2021,2,-,21,0,24,D
Warkworth Ews,26/12/2021,0,-,78.2,0,24,D
Auckland Aero,27/12/2021,0,-,93.3,0,24,D
"Auckland, Henderson North",27/12/2021,0,-,90.2,0,24,D
"Auckland, Motat Ews",27/12/2021,0,-,91.9,0,24,D
"Auckland, North Shore Albany Ews",27/12/2021,0,-,78.2,0,24,D
"Auckland, Whenuapai Aws",27/12/2021,0,-,85.8,0,24,D
Leigh 2 Ews,27/12/2021,0,-,99.8,0,24,D
Pukekohe Ews,27/12/2021,0,-,69.5,0,24,D
Reefton Ews,27/12/2021,0,-,24.6,0,24,D
Warkworth Ews,27/12/2021,0,-,83.2,0,24,D
Auckland Aero,28/12/2021,0,-,97.2,0,24,D
"Auckland, Henderson North",28/12/2021,0,-,94,0,24,D
"Auckland, Motat Ews",28/12/2021,0,-,95.5,0,24,D
"Auckland, North Shore Albany Ews",28/12/2021,0,-,82.5,0,24,D
"Auckland, Whenuapai Aws",28/12/2021,0,-,89.5,0,24,D
Leigh 2 Ews,28/12/2021,0.2,-,103.1,0,24,D
Pukekohe Ews,28/12/2021,0,-,73.9,0,24,D
Reefton Ews,28/12/2021,13.6,-,14.5,0,24,D
Warkworth Ews,28/12/2021,0,-,87.8,0,24,D
Auckland Aero,29/12/2021,0,-,100.9,0,24,D
"Auckland, Henderson North",29/12/2021,0.1,-,97.4,0,24,D
"Auckland, Motat Ews",29/12/2021,0,-,99,0,24,D
"Auckland, North Shore Albany Ews",29/12/2021,0.6,-,85.8,0,24,D
"Auckland, Whenuapai Aws",29/12/2021,1.9,-,91.2,0,24,D
Leigh 2 Ews,29/12/2021,1,-,105.3,0,24,D
Pukekohe Ews,29/12/2021,2.2,-,76.1,0,24,D
Reefton Ews,29/12/2021,7.4,-,10.6,0,24,D
Warkworth Ews,29/12/2021,3,-,89,0,24,D
Auckland Aero,30/12/2021,0,-,104.3,0,24,D
"Auckland, Henderson North",30/12/2021,0,-,100.8,0,24,D
"Auckland, Motat Ews",30/12/2021,0,-,102.2,0,24,D
"Auckland, North Shore Albany Ews",30/12/2021,0,-,89.6,0,24,D
"Auckland, Whenuapai Aws",30/12/2021,0,-,94.6,0,24,D
Leigh 2 Ews,30/12/2021,0.2,-,108.2,0,24,D
Pukekohe Ews,30/12/2021,0,-,80.5,0,24,D
Reefton Ews,30/12/2021,0.6,-,13.5,0,24,D
Warkworth Ews,30/12/2021,0,-,93.2,0,24,D
Auckland Aero,31/12/2021,0,-,107.5,0,24,D
"Auckland, Henderson North",31/12/2021,0,-,103.9,0,24,D
"Auckland, Motat Ews",31/12/2021,0,-,105.2,0,24,D
"Auckland, North Shore Albany Ews",31/12/2021,0,-,93.1,0,24,D
"Auckland, Whenuapai Aws",31/12/2021,0,-,97.9,0,24,D
Leigh 2 Ews,31/12/2021,0,-,111,0,24,D
Pukekohe Ews,31/12/2021,0.4,-,84.2,0,24,D
Reefton Ews,31/12/2021,0,-,17,0,24,D
Warkworth Ews,31/12/2021,0,-,97.1,0,24,D
Auckland Aero,1/1/2022,0,-,110.5,0,24,D
"Auckland, Henderson North",1/1/2022,0,-,106.8,0,24,D
"Auckland, Motat Ews",1/1/2022,0,-,108.1,0,24,D
"Auckland, North Shore Albany Ews",1/1/2022,0,-,96.5,0,24,D
"Auckland, Whenuapai Aws",1/1/2022,0,-,101,0,24,D
Leigh 2 Ews,1/1/2022,0,-,113.7,0,24,D
Pukekohe Ews,1/1/2022,0,-,88.1,0,24,D
Reefton Ews,1/1/2022,0,-,20.5,0,24,D
Warkworth Ews,1/1/2022,0,-,100.7,0,24,D
Auckland Aero,2/1/2022,0,-,113.8,0,24,D
"Auckland, Henderson North",2/1/2022,0,-,110,0,24,D
"Auckland, Mangere 2 Ews",2/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",2/1/2022,0,-,111.2,0,24,D
"Auckland, North Shore Albany Ews",2/1/2022,0,-,100.3,0,24,D
"Auckland, Whenuapai Aws",2/1/2022,0,-,104.4,0,24,D
Leigh 2 Ews,2/1/2022,0,-,116.5,0,24,D
Pukekohe Ews,2/1/2022,0.6,-,91.8,0,24,D
Reefton Ews,2/1/2022,0,-,25.7,0,24,D
Warkworth Ews,2/1/2022,0,-,104.6,0,24,D
Auckland Aero,3/1/2022,0,-,116.9,0,24,D
"Auckland, Henderson North",3/1/2022,0,-,113,0,24,D
"Auckland, Mangere 2 Ews",3/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",3/1/2022,0,-,114.1,0,24,D
"Auckland, North Shore Albany Ews",3/1/2022,0,-,103.8,0,24,D
"Auckland, Whenuapai Aws",3/1/2022,0,-,107.7,0,24,D
Leigh 2 Ews,3/1/2022,0,-,119.2,0,24,D
Pukekohe Ews,3/1/2022,0.2,-,95.7,0,24,D
Reefton Ews,3/1/2022,0,-,30.8,0,24,D
Warkworth Ews,3/1/2022,0,-,108.2,0,24,D
Auckland Aero,4/1/2022,0,-,119.7,0,24,D
"Auckland, Henderson North",4/1/2022,0,-,115.7,0,24,D
"Auckland, Mangere 2 Ews",4/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",4/1/2022,0,-,116.7,0,24,D
"Auckland, North Shore Albany Ews",4/1/2022,0,-,107.1,0,24,D
"Auckland, Whenuapai Aws",4/1/2022,0,-,110.7,0,24,D
Leigh 2 Ews,4/1/2022,0,-,121.6,0,24,D
Pukekohe Ews,4/1/2022,0,-,99.5,0,24,D
Reefton Ews,4/1/2022,0,-,36,0,24,D
Warkworth Ews,4/1/2022,0,-,111.5,0,24,D
Auckland Aero,5/1/2022,0,-,122.2,0,24,D
"Auckland, Henderson North",5/1/2022,0,-,118.3,0,24,D
"Auckland, Mangere 2 Ews",5/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",5/1/2022,0,-,119.2,0,24,D
"Auckland, North Shore Albany Ews",5/1/2022,0,-,110.1,0,24,D
"Auckland, Whenuapai Aws",5/1/2022,0,-,113.5,0,24,D
Leigh 2 Ews,5/1/2022,0,-,123.8,0,24,D
Pukekohe Ews,5/1/2022,0,-,103.1,0,24,D
Reefton Ews,5/1/2022,0,-,41.1,0,24,D
Warkworth Ews,5/1/2022,0,-,114.5,0,24,D
Auckland Aero,6/1/2022,0,-,124.6,0,24,D
"Auckland, Henderson North",6/1/2022,0,-,120.6,0,24,D
"Auckland, Mangere 2 Ews",6/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",6/1/2022,0,-,121.5,0,24,D
"Auckland, North Shore Albany Ews",6/1/2022,0,-,113,0,24,D
"Auckland, Whenuapai Aws",6/1/2022,0,-,116.1,0,24,D
Leigh 2 Ews,6/1/2022,0,-,125.9,0,24,D
Pukekohe Ews,6/1/2022,0,-,106.4,0,24,D
Reefton Ews,6/1/2022,0,-,46.2,0,24,D
Warkworth Ews,6/1/2022,0,-,117.3,0,24,D
Auckland Aero,7/1/2022,0,-,126.7,0,24,D
"Auckland, Henderson North",7/1/2022,0,-,122.8,0,24,D
"Auckland, Mangere 2 Ews",7/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",7/1/2022,0,-,123.6,0,24,D
"Auckland, North Shore Albany Ews",7/1/2022,0.2,-,115.4,0,24,D
"Auckland, Whenuapai Aws",7/1/2022,0,-,118.5,0,24,D
Leigh 2 Ews,7/1/2022,0,-,127.8,0,24,D
Pukekohe Ews,7/1/2022,0,-,109.4,0,24,D
Reefton Ews,7/1/2022,0,-,51.4,0,24,D
Warkworth Ews,7/1/2022,0.2,-,119.7,0,24,D
Auckland Aero,8/1/2022,0,-,128.7,0,24,D
