Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Cheviot Ews,30/11/2021,0,-,104.6,0,24,D
Christchurch Aero,30/11/2021,0.2,-,83.5,0,24,D
"Christchurch, Kyle St Ews",30/11/2021,0,-,121.4,0,24,D
Culverden Aws,30/11/2021,0,-,114.3,0,24,D
Cass Ews,30/11/2021,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,30/11/2021,0,-,-,-,24,D
Diamond Harbour Ews,30/11/2021,1.2,-,106.2,0,24,D
Hanmer Forest Ews,30/11/2021,0,-,68.7,0,24,D
Le Bons Bay Aws,30/11/2021,0.2,-,110.9,0,24,D
"Lincoln, Broadfield Ews",30/11/2021,0,-,118.9,0,24,D
"Lismore, Racemans House Cws",30/11/2021,0,-,89.3,0,24,D
Medbury Cws,30/11/2021,0,-,97.5,0,24,D
Methven Cws,30/11/2021,0,-,73.4,0,24,D
Ohoka Cws,30/11/2021,0.6,-,96.6,0,24,D
Rangiora Ews,30/11/2021,0.2,-,101.2,0,24,D
Waiau School Cws,30/11/2021,0,-,109.5,0,24,D
Waipara West Ews,30/11/2021,0,-,109.3,0,24,D
Winchmore 2 Ews,30/11/2021,0,-,101.9,0,24,D
Akaroa Ews,1/12/2021,0,-,112.4,0,24,D
Ashburton Aero Aws,1/12/2021,0,-,88.5,0,24,D
Balmoral East Cws,1/12/2021,0,-,104.6,0,24,D
Bromley Ews,1/12/2021,0.2,-,135.5,0,24,D
Chertsey Cws,1/12/2021,0,-,108.1,0,24,D
Cheviot Ews,1/12/2021,0,-,106.8,0,24,D
Christchurch Aero,1/12/2021,0,-,85.9,0,24,D
"Christchurch, Kyle St Ews",1/12/2021,0,-,122.9,0,24,D
Culverden Aws,1/12/2021,0,-,116.3,0,24,D
Cass Ews,1/12/2021,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,1/12/2021,0,-,-,-,24,D
Diamond Harbour Ews,1/12/2021,0,-,108.5,0,24,D
Hanmer Forest Ews,1/12/2021,0,-,72.2,0,24,D
Le Bons Bay Aws,1/12/2021,0.8,-,112.1,0,24,D
"Lincoln, Broadfield Ews",1/12/2021,0,-,120.7,0,24,D
"Lismore, Racemans House Cws",1/12/2021,0,-,92.3,0,24,D
Medbury Cws,1/12/2021,0,-,100.5,0,24,D
Methven Cws,1/12/2021,0,-,77.3,0,24,D
Ohoka Cws,1/12/2021,0,-,99.2,0,24,D
Rangiora Ews,1/12/2021,0,-,103.6,0,24,D
Waiau School Cws,1/12/2021,0,-,111.4,0,24,D
Waipara West Ews,1/12/2021,0,-,111.6,0,24,D
Winchmore 2 Ews,1/12/2021,0,-,104.4,0,24,D
Akaroa Ews,2/12/2021,0,-,114.3,0,24,D
Ashburton Aero Aws,2/12/2021,0,-,91.6,0,24,D
Balmoral East Cws,2/12/2021,0,-,107.1,0,24,D
Bromley Ews,2/12/2021,0,-,136.4,0,24,D
Chertsey Cws,2/12/2021,0,-,110.3,0,24,D
Cheviot Ews,2/12/2021,0,-,109,0,24,D
Christchurch Aero,2/12/2021,0.4,-,87.9,0,24,D
"Christchurch, Kyle St Ews",2/12/2021,1.4,-,123,0,24,D
Culverden Aws,2/12/2021,0,-,118.1,0,24,D
Cass Ews,2/12/2021,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,2/12/2021,1.4,-,-,-,24,D
Diamond Harbour Ews,2/12/2021,0,-,110.7,0,24,D
Hanmer Forest Ews,2/12/2021,0,-,76,0,24,D
Le Bons Bay Aws,2/12/2021,0.4,-,113.7,0,24,D
"Lincoln, Broadfield Ews",2/12/2021,1.4,-,120.8,0,24,D
"Lismore, Racemans House Cws",2/12/2021,0,-,95.2,0,24,D
Medbury Cws,2/12/2021,0,-,103.1,0,24,D
Methven Cws,2/12/2021,0,-,81.1,0,24,D
Ohoka Cws,2/12/2021,0.2,-,101.6,0,24,D
Rangiora Ews,2/12/2021,0,-,105.9,0,24,D
Waiau School Cws,2/12/2021,0,-,113.4,0,24,D
Waipara West Ews,2/12/2021,0,-,113.7,0,24,D
Winchmore 2 Ews,2/12/2021,0,-,106.8,0,24,D
Akaroa Ews,3/12/2021,0,-,116.1,0,24,D
Ashburton Aero Aws,3/12/2021,0.4,-,94.2,0,24,D
Balmoral East Cws,3/12/2021,1,-,108.4,0,24,D
Bromley Ews,3/12/2021,0.2,-,136.9,0,24,D
Chertsey Cws,3/12/2021,0.4,-,111.9,0,24,D
Cheviot Ews,3/12/2021,0,-,111.1,0,24,D
Christchurch Aero,3/12/2021,0.6,-,89.6,0,24,D
"Christchurch, Kyle St Ews",3/12/2021,0.8,-,123.6,0,24,D
Culverden Aws,3/12/2021,1,-,118.8,0,24,D
Cass Ews,3/12/2021,2.6,-,-,-,24,D
Christchurch Botanic Gardens Ews,3/12/2021,0.8,-,-,-,24,D
Diamond Harbour Ews,3/12/2021,0,-,112.8,0,24,D
Hanmer Forest Ews,3/12/2021,1,-,78.8,0,24,D
Le Bons Bay Aws,3/12/2021,0.2,-,115.3,0,24,D
"Lincoln, Broadfield Ews",3/12/2021,0.6,-,121.8,0,24,D
"Lismore, Racemans House Cws",3/12/2021,0.4,-,97.6,0,24,D
Medbury Cws,3/12/2021,1.2,-,104.4,0,24,D
Methven Cws,3/12/2021,0.6,-,84,0,24,D
Ohoka Cws,3/12/2021,0,-,104,0,24,D
Rangiora Ews,3/12/2021,0,-,108.1,0,24,D
Waiau School Cws,3/12/2021,2.2,-,113.1,0,24,D
Waipara West Ews,3/12/2021,0.2,-,115.4,0,24,D
Winchmore 2 Ews,3/12/2021,0.2,-,108.8,0,24,D
Akaroa Ews,4/12/2021,0,-,117.8,0,24,D
Ashburton Aero Aws,4/12/2021,0,-,97.1,0,24,D
Balmoral East Cws,4/12/2021,0.4,-,110.2,0,24,D
Bromley Ews,4/12/2021,0.2,-,137.5,0,24,D
Chertsey Cws,4/12/2021,0,-,113.9,0,24,D
Cheviot Ews,4/12/2021,0,-,113.1,0,24,D
Christchurch Aero,4/12/2021,0.2,-,91.6,0,24,D
"Christchurch, Kyle St Ews",4/12/2021,0,-,125,0,24,D
Culverden Aws,4/12/2021,0.2,-,120.3,0,24,D
Cass Ews,4/12/2021,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,4/12/2021,0,-,126.1,0,24,D
Diamond Harbour Ews,4/12/2021,0,-,114.8,0,24,D
Hanmer Forest Ews,4/12/2021,0,-,82.4,0,24,D
Le Bons Bay Aws,4/12/2021,0,-,117.1,0,24,D
"Lincoln, Broadfield Ews",4/12/2021,0,-,123.3,0,24,D
"Lismore, Racemans House Cws",4/12/2021,0,-,100.3,0,24,D
Medbury Cws,4/12/2021,0,-,106.9,0,24,D
Methven Cws,4/12/2021,0,-,87.4,0,24,D
Ohoka Cws,4/12/2021,0.2,-,106.1,0,24,D
Rangiora Ews,4/12/2021,0,-,110.2,0,24,D
Waiau School Cws,4/12/2021,0,-,115,0,24,D
Waipara West Ews,4/12/2021,0.2,-,117.1,0,24,D
Winchmore 2 Ews,4/12/2021,0,-,110.9,0,24,D
Akaroa Ews,5/12/2021,0,-,119.5,0,24,D
Ashburton Aero Aws,5/12/2021,0,-,99.8,0,24,D
Balmoral East Cws,5/12/2021,0,-,112.3,0,24,D
Bromley Ews,5/12/2021,0,-,138.2,0,24,D
Chertsey Cws,5/12/2021,0,-,115.7,0,24,D
Cheviot Ews,5/12/2021,0,-,115,0,24,D
Christchurch Aero,5/12/2021,0,-,93.8,0,24,D
"Christchurch, Kyle St Ews",5/12/2021,0,-,126.4,0,24,D
Culverden Aws,5/12/2021,0,-,121.9,0,24,D
Cass Ews,5/12/2021,5,-,-,-,24,D
Christchurch Botanic Gardens Ews,5/12/2021,0,-,127.5,0,24,D
Diamond Harbour Ews,5/12/2021,0,-,116.7,0,24,D
Hanmer Forest Ews,5/12/2021,0,-,85.9,0,24,D
Le Bons Bay Aws,5/12/2021,0,-,118.8,0,24,D
"Lincoln, Broadfield Ews",5/12/2021,0,-,124.7,0,24,D
"Lismore, Racemans House Cws",5/12/2021,0,-,102.8,0,24,D
Medbury Cws,5/12/2021,0,-,109.2,0,24,D
Methven Cws,5/12/2021,0,-,90.6,0,24,D
Ohoka Cws,5/12/2021,0,-,108.3,0,24,D
Rangiora Ews,5/12/2021,0.8,-,111.4,0,24,D
Waiau School Cws,5/12/2021,0,-,116.8,0,24,D
Waipara West Ews,5/12/2021,0.2,-,118.6,0,24,D
Winchmore 2 Ews,5/12/2021,0,-,112.9,0,24,D
Akaroa Ews,6/12/2021,15.8,-,105.2,0,24,D
Ashburton Aero Aws,6/12/2021,18,-,84.4,0,24,D
Balmoral East Cws,6/12/2021,5,-,109.4,0,24,D
Bromley Ews,6/12/2021,2,-,136.9,0,24,D
Chertsey Cws,6/12/2021,13.2,-,104.3,0,24,D
Cheviot Ews,6/12/2021,2.4,-,114.4,0,24,D
Christchurch Aero,6/12/2021,8,-,87.8,0,24,D
"Christchurch, Kyle St Ews",6/12/2021,6.8,-,120.8,0,24,D
Culverden Aws,6/12/2021,7.2,-,116.2,0,24,D
Cass Ews,6/12/2021,23,-,-,-,24,D
Christchurch Botanic Gardens Ews,6/12/2021,6.6,-,122.2,0,24,D
Diamond Harbour Ews,6/12/2021,3.8,-,114.7,0,24,D
Hanmer Forest Ews,6/12/2021,13.4,-,75.8,0,24,D
Le Bons Bay Aws,6/12/2021,3.2,-,117.2,0,24,D
"Lincoln, Broadfield Ews",6/12/2021,7.6,-,118.4,0,24,D
"Lismore, Racemans House Cws",6/12/2021,29.8,-,75.5,0,24,D
Medbury Cws,6/12/2021,4.4,-,107,0,24,D
Methven Cws,6/12/2021,26.2,-,67.5,0,24,D
Ohoka Cws,6/12/2021,4.8,-,105.6,0,24,D
Rangiora Ews,6/12/2021,5.4,-,108,0,24,D
Waiau School Cws,6/12/2021,4.8,-,113.7,0,24,D
Waipara West Ews,6/12/2021,3.2,-,117.1,0,24,D
Winchmore 2 Ews,6/12/2021,24,-,90.8,0,24,D
Akaroa Ews,7/12/2021,4.8,-,102.7,0,24,D
Ashburton Aero Aws,7/12/2021,4,-,83.7,0,24,D
Balmoral East Cws,7/12/2021,5,-,106.6,0,24,D
Bromley Ews,7/12/2021,6.6,-,131,0,24,D
Chertsey Cws,7/12/2021,3,-,103.6,0,24,D
Cheviot Ews,7/12/2021,4.5,-,111.7,0,24,D
Christchurch Aero,7/12/2021,10.6,-,79.5,0,24,D
"Christchurch, Kyle St Ews",7/12/2021,12.4,-,110,0,24,D
Culverden Aws,7/12/2021,6.4,-,111.6,0,24,D
Cass Ews,7/12/2021,2.4,-,-,-,24,D
Christchurch Botanic Gardens Ews,7/12/2021,15,-,108.8,0,24,D
Diamond Harbour Ews,7/12/2021,3.6,-,113,0,24,D
Hanmer Forest Ews,7/12/2021,9.6,-,70,0,24,D
Le Bons Bay Aws,7/12/2021,5,-,113.8,0,24,D
"Lincoln, Broadfield Ews",7/12/2021,7.2,-,112.9,0,24,D
"Lismore, Racemans House Cws",7/12/2021,1.6,-,77.7,0,24,D
Medbury Cws,7/12/2021,6.2,-,103.1,0,24,D
Methven Cws,7/12/2021,10.2,-,61.1,0,24,D
Ohoka Cws,7/12/2021,4.6,-,103.3,0,24,D
Rangiora Ews,7/12/2021,9,-,101.1,0,24,D
Waiau School Cws,7/12/2021,8.6,-,106.9,0,24,D
Waipara West Ews,7/12/2021,4.6,-,114.3,0,24,D
Winchmore 2 Ews,7/12/2021,4.2,-,89.7,0,24,D
Akaroa Ews,8/12/2021,0.6,-,104.5,0,24,D
Ashburton Aero Aws,8/12/2021,1,-,86.1,0,24,D
Balmoral East Cws,8/12/2021,0,-,108.9,0,24,D
Bromley Ews,8/12/2021,0.6,-,131.5,0,24,D
Chertsey Cws,8/12/2021,1,-,105,0,24,D
Cheviot Ews,8/12/2021,0,-,113.6,0,24,D
Christchurch Aero,8/12/2021,0.4,-,81.7,0,24,D
"Christchurch, Kyle St Ews",8/12/2021,1,-,111.2,0,24,D
Culverden Aws,8/12/2021,0,-,113.7,0,24,D
Cass Ews,8/12/2021,0.2,-,-,-,24,D
Christchurch Botanic Gardens Ews,8/12/2021,1.2,-,110,0,24,D
Diamond Harbour Ews,8/12/2021,2.2,-,112.8,0,24,D
Hanmer Forest Ews,8/12/2021,0,-,73.8,0,24,D
Le Bons Bay Aws,8/12/2021,1.2,-,114.5,0,24,D
"Lincoln, Broadfield Ews",8/12/2021,2,-,112.9,0,24,D
"Lismore, Racemans House Cws",8/12/2021,0,-,81.4,0,24,D
Medbury Cws,8/12/2021,0.2,-,105.4,0,24,D
Methven Cws,8/12/2021,1.4,-,63.6,0,24,D
Ohoka Cws,8/12/2021,0.8,-,104.8,0,24,D
Rangiora Ews,8/12/2021,0.2,-,103.4,0,24,D
Waiau School Cws,8/12/2021,0,-,109.1,0,24,D
Waipara West Ews,8/12/2021,0.4,-,115.8,0,24,D
Winchmore 2 Ews,8/12/2021,0.6,-,92.2,0,24,D
Akaroa Ews,9/12/2021,0,-,106.8,0,24,D
Ashburton Aero Aws,9/12/2021,0,-,89.4,0,24,D
Balmoral East Cws,9/12/2021,0.6,-,110.5,0,24,D
Bromley Ews,9/12/2021,0,-,132.6,0,24,D
Chertsey Cws,9/12/2021,0,-,107.3,0,24,D
Cheviot Ews,9/12/2021,0,-,115.5,0,24,D
Christchurch Aero,9/12/2021,0,-,84.3,0,24,D
"Christchurch, Kyle St Ews",9/12/2021,0,-,113.2,0,24,D
Culverden Aws,9/12/2021,2.2,-,113.5,0,24,D
Cass Ews,9/12/2021,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,9/12/2021,0,-,112.3,0,24,D
Diamond Harbour Ews,9/12/2021,0,-,114.8,0,24,D
Hanmer Forest Ews,9/12/2021,0,-,77.6,0,24,D
Le Bons Bay Aws,9/12/2021,0,-,116.3,0,24,D
"Lincoln, Broadfield Ews",9/12/2021,0,-,114.9,0,24,D
"Lismore, Racemans House Cws",9/12/2021,0,-,84.9,0,24,D
Medbury Cws,9/12/2021,1.4,-,106.4,0,24,D
Methven Cws,9/12/2021,0,-,67.4,0,24,D
Ohoka Cws,9/12/2021,0,-,107.1,0,24,D
Rangiora Ews,9/12/2021,0,-,105.7,0,24,D
Waiau School Cws,9/12/2021,1.4,-,109.8,0,24,D
Waipara West Ews,9/12/2021,0,-,117.7,0,24,D
Winchmore 2 Ews,9/12/2021,0,-,95.1,0,24,D
Akaroa Ews,10/12/2021,0,-,109,0,24,D
Ashburton Aero Aws,10/12/2021,1.2,-,91.3,0,24,D
Balmoral East Cws,10/12/2021,0,-,112.6,0,24,D
Bromley Ews,10/12/2021,0,-,133.6,0,24,D
Chertsey Cws,10/12/2021,0.6,-,108.9,0,24,D
Cheviot Ews,10/12/2021,0,-,117.3,0,24,D
Christchurch Aero,10/12/2021,0,-,86.7,0,24,D
"Christchurch, Kyle St Ews",10/12/2021,0,-,115.2,0,24,D
Culverden Aws,10/12/2021,0,-,115.4,0,24,D
Cass Ews,10/12/2021,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,10/12/2021,0,-,114.4,0,24,D
Diamond Harbour Ews,10/12/2021,0,-,116.7,0,24,D
Hanmer Forest Ews,10/12/2021,0,-,81.3,0,24,D
Le Bons Bay Aws,10/12/2021,1.2,-,116.8,0,24,D
"Lincoln, Broadfield Ews",10/12/2021,0.4,-,116.3,0,24,D
"Lismore, Racemans House Cws",10/12/2021,3.6,-,84.6,0,24,D
Medbury Cws,10/12/2021,0,-,108.8,0,24,D
Methven Cws,10/12/2021,2.4,-,68.9,0,24,D
Ohoka Cws,10/12/2021,0.2,-,109,0,24,D
Rangiora Ews,10/12/2021,0,-,107.9,0,24,D
Waiau School Cws,10/12/2021,0,-,111.9,0,24,D
Waipara West Ews,10/12/2021,0,-,119.4,0,24,D
Winchmore 2 Ews,10/12/2021,0.8,-,97.2,0,24,D
Akaroa Ews,11/12/2021,0.6,-,110.5,0,24,D
Ashburton Aero Aws,11/12/2021,1,-,93.3,0,24,D
Balmoral East Cws,11/12/2021,5.2,-,109.4,0,24,D
Bromley Ews,11/12/2021,0.8,-,133.7,0,24,D
Chertsey Cws,11/12/2021,1.2,-,109.8,0,24,D
Cheviot Ews,11/12/2021,1.7,-,117.3,0,24,D
Christchurch Aero,11/12/2021,1,-,88,0,24,D
"Christchurch, Kyle St Ews",11/12/2021,1.2,-,115.9,0,24,D
Culverden Aws,11/12/2021,0.6,-,116.7,0,24,D
Cass Ews,11/12/2021,1.6,-,-,-,24,D
Christchurch Botanic Gardens Ews,11/12/2021,0.8,-,115.7,0,24,D
Diamond Harbour Ews,11/12/2021,0.2,-,118.3,0,24,D
Hanmer Forest Ews,11/12/2021,0,-,84.8,0,24,D
Le Bons Bay Aws,11/12/2021,1.4,-,117.1,0,24,D
"Lincoln, Broadfield Ews",11/12/2021,2.6,-,115.5,0,24,D
"Lismore, Racemans House Cws",11/12/2021,1,-,87,0,24,D
Medbury Cws,11/12/2021,0.2,-,110.8,0,24,D
Methven Cws,11/12/2021,0.6,-,72.1,0,24,D
Ohoka Cws,11/12/2021,1.6,-,109.5,0,24,D
Rangiora Ews,11/12/2021,1.8,-,108.3,0,24,D
Waiau School Cws,11/12/2021,0.4,-,113.4,0,24,D
Waipara West Ews,11/12/2021,0.4,-,120.6,0,24,D
Wakanui 2 Cws,11/12/2021,1,-,-,-,24,D
Winchmore 2 Ews,11/12/2021,1.2,-,98.7,0,24,D
Akaroa Ews,12/12/2021,3.6,-,108.9,0,24,D
Ashburton Aero Aws,12/12/2021,6.2,-,90,0,24,D
Balmoral East Cws,12/12/2021,10.2,-,101.4,0,24,D
Bromley Ews,12/12/2021,0,-,134.6,0,24,D
Chertsey Cws,12/12/2021,3.8,-,108.1,0,24,D
Cheviot Ews,12/12/2021,31.7,-,87.2,0,24,D
Christchurch Aero,12/12/2021,3.6,-,86.7,0,24,D
"Christchurch, Kyle St Ews",12/12/2021,0.4,-,117.3,0,24,D
Culverden Aws,12/12/2021,21.6,-,96.9,0,24,D
Cass Ews,12/12/2021,5.8,-,-,-,24,D
Christchurch Botanic Gardens Ews,12/12/2021,0.4,-,117.2,0,24,D
Diamond Harbour Ews,12/12/2021,0,-,120,0,24,D
Hanmer Forest Ews,12/12/2021,21,-,67.2,0,24,D
Le Bons Bay Aws,12/12/2021,1.6,-,117.2,0,24,D
"Lincoln, Broadfield Ews",12/12/2021,3.8,-,113.6,0,24,D
"Lismore, Racemans House Cws",12/12/2021,6.2,-,84,0,24,D
Medbury Cws,12/12/2021,2.8,-,110.1,0,24,D
Methven Cws,12/12/2021,9.6,-,66.4,0,24,D
Ohoka Cws,12/12/2021,1.2,-,110.3,0,24,D
Rangiora Ews,12/12/2021,0.4,-,110,0,24,D
Waiau School Cws,12/12/2021,49.4,-,65.9,0,24,D
Waipara West Ews,12/12/2021,1.8,-,120.4,0,24,D
Wakanui 2 Cws,12/12/2021,4.4,-,-,-,24,D
Winchmore 2 Ews,12/12/2021,4,-,97.3,0,24,D
Akaroa Ews,13/12/2021,0,-,111,0,24,D
Ashburton Aero Aws,13/12/2021,0,-,93.1,0,24,D
Balmoral East Cws,13/12/2021,0.2,-,103.8,0,24,D
Bromley Ews,13/12/2021,0,-,135.5,0,24,D
Chertsey Cws,13/12/2021,0,-,110.2,0,24,D
Cheviot Ews,13/12/2021,0,-,90.4,0,24,D
Christchurch Aero,13/12/2021,0,-,89.1,0,24,D
"Christchurch, Kyle St Ews",13/12/2021,0,-,119.1,0,24,D
Culverden Aws,13/12/2021,0.4,-,99.3,0,24,D
Cass Ews,13/12/2021,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,13/12/2021,0,-,119.1,0,24,D
Diamond Harbour Ews,13/12/2021,0,-,121.6,0,24,D
Hanmer Forest Ews,13/12/2021,0,-,71,0,24,D
Le Bons Bay Aws,13/12/2021,0,-,118.8,0,24,D
"Lincoln, Broadfield Ews",13/12/2021,0,-,115.5,0,24,D
"Lismore, Racemans House Cws",13/12/2021,0.8,-,86.6,0,24,D
Medbury Cws,13/12/2021,1.2,-,111.1,0,24,D
Methven Cws,13/12/2021,0.4,-,69.8,0,24,D
Ohoka Cws,13/12/2021,0,-,112.3,0,24,D
Rangiora Ews,13/12/2021,0.6,-,111.4,0,24,D
Waiau School Cws,13/12/2021,0.4,-,69.4,0,24,D
Waipara West Ews,13/12/2021,1.8,-,120.2,0,24,D
Wakanui 2 Cws,13/12/2021,0,-,-,-,24,D
Winchmore 2 Ews,13/12/2021,0,-,100,0,24,D
Akaroa Ews,14/12/2021,0,-,113,0,24,D
Ashburton Aero Aws,14/12/2021,0,-,96,0,24,D
Balmoral East Cws,14/12/2021,0,-,106.3,0,24,D
Bromley Ews,14/12/2021,0,-,136.3,0,24,D
Chertsey Cws,14/12/2021,0,-,112.3,0,24,D
Cheviot Ews,14/12/2021,0,-,93.5,0,24,D
Christchurch Aero,14/12/2021,0,-,91.3,0,24,D
"Christchurch, Kyle St Ews",14/12/2021,0,-,120.7,0,24,D
Culverden Aws,14/12/2021,0,-,102.1,0,24,D
Cass Ews,14/12/2021,3.4,-,-,-,24,D
Christchurch Botanic Gardens Ews,14/12/2021,0,-,120.9,0,24,D
Diamond Harbour Ews,14/12/2021,0,-,123.1,0,24,D
Hanmer Forest Ews,14/12/2021,0,-,74.8,0,24,D
Le Bons Bay Aws,14/12/2021,0.8,-,119.6,0,24,D
"Lincoln, Broadfield Ews",14/12/2021,0,-,117.3,0,24,D
"Lismore, Racemans House Cws",14/12/2021,0,-,89.8,0,24,D
Medbury Cws,14/12/2021,0,-,113.2,0,24,D
Methven Cws,14/12/2021,0.2,-,73.5,0,24,D
Ohoka Cws,14/12/2021,0,-,114.2,0,24,D
Rangiora Ews,14/12/2021,0,-,113.3,0,24,D
Waiau School Cws,14/12/2021,0,-,73.2,0,24,D
Waipara West Ews,14/12/2021,0,-,121.8,0,24,D
Wakanui 2 Cws,14/12/2021,0,-,-,-,24,D
Winchmore 2 Ews,14/12/2021,0,-,102.6,0,24,D
Akaroa Ews,15/12/2021,3.4,-,111.5,0,24,D
Ashburton Aero Aws,15/12/2021,7,-,91.8,0,24,D
Balmoral East Cws,15/12/2021,15.4,-,93.3,0,24,D
Bromley Ews,15/12/2021,11,-,126.1,0,24,D
Chertsey Cws,15/12/2021,6,-,108.2,0,24,D
Cheviot Ews,15/12/2021,28.8,-,67.6,0,24,D
Christchurch Aero,15/12/2021,6.6,-,86.9,0,24,D
"Christchurch, Kyle St Ews",15/12/2021,5.6,-,116.7,0,24,D
Culverden Aws,15/12/2021,17,-,87.6,0,24,D
Cass Ews,15/12/2021,11,-,-,-,24,D
Christchurch Botanic Gardens Ews,15/12/2021,6.4,-,116.1,0,24,D
Diamond Harbour Ews,15/12/2021,1.8,-,122.7,0,24,D
Hanmer Forest Ews,15/12/2021,35.6,-,43.1,0,24,D
Le Bons Bay Aws,15/12/2021,10.8,-,110.4,0,24,D
"Lincoln, Broadfield Ews",15/12/2021,1.6,-,117.5,0,24,D
"Lismore, Racemans House Cws",15/12/2021,6.4,-,86.5,0,24,D
Medbury Cws,15/12/2021,19,-,96.1,0,24,D
Methven Cws,15/12/2021,7.6,-,69.7,0,24,D
Ohoka Cws,15/12/2021,0.6,-,115.4,0,24,D
Rangiora Ews,15/12/2021,20.8,-,94.4,0,24,D
Waiau School Cws,15/12/2021,31,-,46,0,24,D
Waipara West Ews,15/12/2021,27.2,-,96.1,0,24,D
Wakanui 2 Cws,15/12/2021,5.6,-,-,-,24,D
Winchmore 2 Ews,15/12/2021,5.6,-,99.4,0,24,D
Akaroa Ews,16/12/2021,78.8,-,34.7,0,24,D
Ashburton Aero Aws,16/12/2021,56,-,38.7,0,24,D
Balmoral East Cws,16/12/2021,16,-,80.3,0,24,D
Bromley Ews,16/12/2021,78.2,-,49.3,0,24,D
Chertsey Cws,16/12/2021,57.2,-,53.2,0,24,D
Cheviot Ews,16/12/2021,48.4,-,23,0,24,D
Christchurch Aero,16/12/2021,60.6,-,28.6,0,24,D
"Christchurch, Kyle St Ews",16/12/2021,65.8,-,52.7,0,24,D
Culverden Aws,16/12/2021,24.8,-,66.2,0,24,D
Cass Ews,16/12/2021,14,-,-,-,24,D
Christchurch Botanic Gardens Ews,16/12/2021,75.6,-,42.5,0,24,D
Diamond Harbour Ews,16/12/2021,77.4,-,46.8,0,24,D
Hanmer Forest Ews,16/12/2021,17.2,-,29.7,0,24,D
Le Bons Bay Aws,16/12/2021,113.2,-,0,0.8,24,D
"Lincoln, Broadfield Ews",16/12/2021,57.8,-,61.4,0,24,D
"Lismore, Racemans House Cws",16/12/2021,43,-,46.8,0,24,D
Medbury Cws,16/12/2021,27.4,-,71.6,0,24,D
Methven Cws,16/12/2021,48.6,-,25,0,24,D
Ohoka Cws,16/12/2021,61,-,56.2,0,24,D
Rangiora Ews,16/12/2021,82.6,-,14.6,0,24,D
Waiau School Cws,16/12/2021,26.4,-,23.5,0,24,D
Waipara West Ews,16/12/2021,55.6,-,43.4,0,24,D
Wakanui 2 Cws,16/12/2021,53.4,-,-,-,24,D
Winchmore 2 Ews,16/12/2021,53.2,-,48.8,0,24,D
Akaroa Ews,17/12/2021,11.8,-,26.7,0,24,D
Ashburton Aero Aws,17/12/2021,13.4,-,29.2,0,24,D
Balmoral East Cws,17/12/2021,0,-,84.1,0,24,D
Bromley Ews,17/12/2021,9.2,-,44.4,0,24,D
Chertsey Cws,17/12/2021,9.8,-,47.2,0,24,D
Cheviot Ews,17/12/2021,0,-,26.9,0,24,D
Christchurch Aero,17/12/2021,7.4,-,24,0,24,D
"Christchurch, Kyle St Ews",17/12/2021,6.6,-,50.1,0,24,D
Culverden Aws,17/12/2021,0,-,70.2,0,24,D
Cass Ews,17/12/2021,0.4,-,-,-,24,D
Christchurch Botanic Gardens Ews,17/12/2021,8.8,-,38,0,24,D
Diamond Harbour Ews,17/12/2021,6.2,-,44.6,0,24,D
Hanmer Forest Ews,17/12/2021,0,-,33.5,0,24,D
Le Bons Bay Aws,17/12/2021,7.4,-,0,3.6,24,D
"Lincoln, Broadfield Ews",17/12/2021,7.4,-,58,0,24,D
"Lismore, Racemans House Cws",17/12/2021,9.6,-,41,0,24,D
Medbury Cws,17/12/2021,0.2,-,75.5,0,24,D
Methven Cws,17/12/2021,3.4,-,25.4,0,24,D
Ohoka Cws,17/12/2021,3.8,-,56.2,0,24,D
Rangiora Ews,17/12/2021,3.6,-,14.8,0,24,D
Waiau School Cws,17/12/2021,0,-,27.3,0,24,D
Waipara West Ews,17/12/2021,0,-,47.5,0,24,D
Wakanui 2 Cws,17/12/2021,12,-,-,-,24,D
Winchmore 2 Ews,17/12/2021,8.6,-,44.1,0,24,D
Akaroa Ews,18/12/2021,10,-,20.5,0,24,D
Ashburton Aero Aws,18/12/2021,21,-,12,0,24,D
Balmoral East Cws,18/12/2021,1.4,-,86.2,0,24,D
Bromley Ews,18/12/2021,8.8,-,39.9,0,24,D
Chertsey Cws,18/12/2021,15,-,36.1,0,24,D
Cheviot Ews,18/12/2021,2.3,-,28.4,0,24,D
Christchurch Aero,18/12/2021,4,-,22.8,0,24,D
"Christchurch, Kyle St Ews",18/12/2021,5.4,-,48.7,0,24,D
Culverden Aws,18/12/2021,3.6,-,70.7,0,24,D
Cass Ews,18/12/2021,1.4,-,-,-,24,D
Christchurch Botanic Gardens Ews,18/12/2021,6.6,-,35.7,0,24,D
Diamond Harbour Ews,18/12/2021,18.2,-,30.4,0,24,D
Hanmer Forest Ews,18/12/2021,0,-,37.4,0,24,D
Le Bons Bay Aws,18/12/2021,10.6,-,0,6.8,24,D
"Lincoln, Broadfield Ews",18/12/2021,10.2,-,51.8,0,24,D
