SampleLocation,sars_gcl,Date,Result,copies_per_day_per_person,avg_rain,avg_rain.lag1,avg_rain.lag2,avg_rain.lag3,avg_rain.lag4,avg_rain.lag5,avg_rain.lag6,avg_rain.lag7,population,sars_per_person,SAMPLELOCATION,daily_flow_rate_m3
AU_Western,5803,2022-11-21,Detected,876934,15.433333333333334,5.1,18.3,22.2,0.3333333333333333,0,0,0.4,159502,0.03638198894057755,NA,NA
AU_Western,23395.24,2022-11-28,Detected,3535429,10.033333333333333,0,0.03333333333333333,8.833333333333334,15.8,15.033333333333333,1.1333333333333333,15.433333333333334,159502,0.14667678148236388,NA,NA
AU_Western,18087.68,2022-11-30,Detected,2733364,4.666666666666667,0.06666666666666667,10.033333333333333,0,0.03333333333333333,8.833333333333334,15.8,15.033333333333333,159502,0.11340096048952364,NA,NA
AU_Western,35550.05,2022-12-05,Detected,5372233,0,0.4,0.06666666666666667,0.23333333333333334,5.800000000000001,4.666666666666667,0.06666666666666667,10.033333333333333,159502,0.22288153126606564,NA,NA
AU_Western,39853.53,2022-12-07,Detected,6022564,11.7,0,0,0.4,0.06666666666666667,0.23333333333333334,5.800000000000001,4.666666666666667,159502,0.24986225878045415,NA,NA
AU_Western,55141.08,2022-12-12,Detected,8332779,11.066666666666666,26.633333333333336,1.1333333333333333,1.4,0.2333333333333333,11.7,0,0,159502,0.34570776541986936,NA,NA
AU_Western,42614.89,2022-12-14,Detected,6439853,0.13333333333333333,0,11.066666666666666,26.633333333333336,1.1333333333333333,1.4,0.2333333333333333,11.7,159502,0.26717464357813697,NA,NA
AU_Western,46456.88,2022-12-21,Detected,7020445,0.06666666666666667,0.9333333333333333,0,13.6,0.4333333333333333,2,15.633333333333333,0.13333333333333333,159502,0.2912620531403995,NA,NA
CA_Christchurch,500,2021-12-29,Detected,194956,7.3999999999999995,7.3,0,0,0,0.7000000000000001,0,0,16970,0.02946375957572186,NA,NA
CA_Christchurch,500,2022-01-05,Detected,194956,0,0,0,0.05,0,6.15,1.05,7.3999999999999995,16970,0.02946375957572186,CA_Christchurch,148663.4707
CA_Christchurch,0,2022-01-07,Not detected,0,0.75,0.2,0,0,0,0.05,0,6.15,16970,0,CA_Christchurch,148405.8444
CA_Christchurch,0,2022-01-10,Not detected,0,0,0,0.05,0.75,0.2,0,0,0,16970,0,CA_Christchurch,151869.2471
CA_Christchurch,0,2022-01-12,Not detected,0,0,0,0,0,0.05,0.75,0.2,0,16970,0,CA_Christchurch,145280.0419
CA_Christchurch,0,2022-01-14,Not detected,0,0,0.75,0,0,0,0,0.05,0.75,16970,0,CA_Christchurch,140004.8848
CA_Christchurch,0,2022-01-17,Not detected,0,0,0,0,0,0.75,0,0,0,16970,0,CA_Christchurch,141926.3153
CA_Christchurch,0,2022-01-19,Not detected,0,0,0,0,0,0,0,0.75,0,16970,0,CA_Christchurch,139829.9967
CA_Christchurch,0,2022-01-21,Not detected,0,0.1,8.3,0,0,0,0,0,0,16970,0,CA_Christchurch,143032.0305
CA_Christchurch,500,2022-01-24,Detected,194956,2.2,0.4,0,0.1,8.3,0,0,0,16970,0.02946375957572186,CA_Christchurch,141108.3354
CA_Christchurch,500,2022-01-26,Detected,194956,0.30000000000000004,0,2.2,0.4,0,0.1,8.3,0,16970,0.02946375957572186,CA_Christchurch,135552.6224
CA_Christchurch,500,2022-01-28,Detected,194956,0.3,8.95,0.30000000000000004,0,2.2,0.4,0,0.1,16970,0.02946375957572186,CA_Christchurch,138416.6956
CA_Christchurch,500,2022-01-31,Detected,194956,0,0,0,0.3,8.95,0.30000000000000004,0,2.2,16970,0.02946375957572186,CA_Christchurch,140569.8898
CA_Christchurch,0,2022-02-02,Not detected,0,0.4,0,0,0,0,0.3,8.95,0.30000000000000004,16970,0,CA_Christchurch,138240.2953
CA_Christchurch,500,2022-02-08,Detected,194956,0,0.05,22.1,4.75,3.1,1.85,0.4,0,16970,0.02946375957572186,CA_Christchurch,140738.9717
CA_Christchurch,0,2022-02-09,Not detected,0,0,0,0.05,22.1,4.75,3.1,1.85,0.4,16970,0,CA_Christchurch,129699.2616
CA_Christchurch,500,2022-02-11,Detected,194956,0.85,31.299999999999997,0,0,0.05,22.1,4.75,3.1,16970,0.02946375957572186,CA_Christchurch,284159.5651
CA_Christchurch,0,2022-02-14,Not detected,0,7.1,59.05,0.8,0.85,31.299999999999997,0,0,0.05,16970,0,CA_Christchurch,439918.9989
CA_Christchurch,500,2022-02-16,Detected,194956,0.05,0.25,7.1,59.05,0.8,0.85,31.299999999999997,0,16970,0.02946375957572186,CA_Christchurch,220784.6159
CA_Christchurch,2780.11,2022-02-18,Detected,1084000,0,0,0.05,0.25,7.1,59.05,0.8,0.85,16970,0.16382498526812023,CA_Christchurch,194891.2431
CA_Christchurch,2615.63,2022-02-21,Detected,1019867,0.05,4.65,0,0,0,0.05,0.25,7.1,16970,0.15413258691809076,CA_Christchurch,178601.5337
CA_Christchurch,10195.87,2022-02-23,Detected,3975499,0.55,0,0.05,4.65,0,0,0,0.05,16970,0.6008173246906305,CA_Christchurch,168483.1055
CA_Christchurch,7724.87,2022-02-28,Detected,3012024,0.05,0,0,0,0.05,0.55,0,0.05,16970,0.45520742486741306,CA_Christchurch,134883.2599
CA_Christchurch,17191.37,2022-03-02,Detected,6703133,0,0,0.05,0,0,0,0.05,0.55,16970,1.013044784914555,CA_Christchurch,138949.2507
CA_Christchurch,13155.44,2022-03-07,Detected,5129472,0,0,0,0,0.5,0,0,0.05,16970,0.7752174425456688,CA_Christchurch,144021.4472
CA_Christchurch,19399.69,2022-03-09,Detected,7564185,0.05,0.25,0,0,0,0,0.5,0,16970,1.1431756040070713,CA_Christchurch,135615.0938
CA_Christchurch,7981.26,2022-03-14,Detected,3111994,0,0,0,0,0,0.05,0.25,0,16970,0.47031585150265176,CA_Christchurch,127246.0811
CA_Christchurch,50496.68,2022-03-16,Detected,19689296,0.75,0,0,0,0,0,0,0.05,16970,2.975644077784325,CA_Christchurch,128532.2308
CA_Christchurch,50085.78,2022-03-21,Detected,19529081,0,0,0,0,0.45,0.75,0,0,16970,2.951430760164997,CA_Christchurch,133836.7506
CA_Christchurch,16369.67,2022-03-23,Detected,6382742,3.0999999999999996,25.5,0,0,0,0,0.45,0.75,16970,0.9646240424278137,CA_Christchurch,199241.8868
CA_Christchurch,20573.23,2022-03-28,Detected,8021763,0,0,0,0,0.05,3.0999999999999996,25.5,0,16970,1.2123294048320565,CA_Christchurch,138349.3392
CA_Christchurch,13239.37,2022-03-30,Detected,5162198,0,0,0,0,0,0,0.05,3.0999999999999996,16970,0.7801632292280496,CA_Christchurch,138351.6945
CA_Christchurch,48874.51,2022-04-04,Detected,19056791,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.9,0.5,0,0,0,16970,2.880053624042428,CA_Christchurch,129654.0121
CA_Christchurch,15587.24,2022-04-06,Detected,6077662,0.13333333333333333,0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.9,0.5,0,16970,0.9185173836181496,CA_Christchurch,153897.4199
CA_Christchurch,4222.35,2022-04-11,Detected,1646347,0.05,0,0.05,0.3,13.9,0.13333333333333333,0,0.06666666666666667,16970,0.24881261048909842,CA_Christchurch,140582.8247
CA_Christchurch,10195.87,2022-04-13,Detected,3975499,0.5,0,0.05,0,0.05,0.3,13.9,0.13333333333333333,16970,0.6008173246906305,CA_Christchurch,144704.25
CA_Christchurch,43883.79,2022-04-19,Detected,17110846,0.05,0.65,0.2,0.05,0,0,0.5,0,16970,2.5859628756629345,CA_Christchurch,131144.5349
CA_Christchurch,6669.29,2022-04-20,Detected,2600440,0.05,0.05,0.65,0.2,0.05,0,0,0.5,16970,0.3930047142015321,CA_Christchurch,138497.2357
CA_Christchurch,38851.39,2022-04-26,Detected,15148649,0,1.9,0,0,0.05,0,0.05,0.05,16970,2.289416028285209,CA_Christchurch,132168.1891
CA_Christchurch,25437.53,2022-04-27,Detected,9918415,0,0,1.9,0,0,0.05,0,0.05,16970,1.4989705362404242,CA_Christchurch,133363.2077
CA_Christchurch,47304.46,2022-05-02,Detected,18444609,0.15000000000000002,0,0.05,0.05,0,0,0,1.9,16970,2.7875344725987037,CA_Christchurch,140640.3804
CA_Christchurch,46845.17,2022-05-05,Detected,18265526,0.05,0,0.15,0.15000000000000002,0,0.05,0.05,0,16970,2.760469652327637,CA_Christchurch,146061.7962
CA_Christchurch,24620.37,2022-05-09,Detected,9599794,3.35,0.05,0,0.1,0.05,0,0.15,0.15000000000000002,16970,1.4508173246906304,CA_Christchurch,149942.6187
CA_Christchurch,20911.86,2022-05-11,Detected,8153799,0.6000000000000001,3.05,3.35,0.05,0,0.1,0.05,0,16970,1.23228403064231,CA_Christchurch,157796.8838
CA_Christchurch,43596.45,2022-05-16,Detected,16998808,6.1,2.525,0.05,0.05,0.05,0.6000000000000001,3.05,3.35,16970,2.5690306423099587,CA_Christchurch,163310.7335
CA_Christchurch,35095.51,2022-05-18,Detected,13684184,0.1,0.7,6.1,2.525,0.05,0.05,0.05,0.6000000000000001,16970,2.068091337654685,CA_Christchurch,155105.6103
CA_Christchurch,18653.55,2022-05-23,Detected,7273255,0.2,0.05,1.4,2.65,0.4,0.1,0.7,6.1,16970,1.099207424867413,CA_Christchurch,145221.0137
CA_Christchurch,48083.08,2022-05-25,Detected,18748202,0.05,0,0.2,0.05,1.4,2.65,0.4,0.1,16970,2.8334166175604008,CA_Christchurch,153541.1219
CA_Christchurch,31451.94,2022-05-30,Detected,12263510,2.4,0.05,0,0,0.15000000000000002,0.05,0,0.2,16970,1.853384796700059,CA_Christchurch,163694.6908
CA_Christchurch,23443.58,2022-06-01,Detected,9140949,0.44999999999999996,2.9499999999999997,2.4,0.05,0,0,0.15000000000000002,0.05,16970,1.3814720094284032,CA_Christchurch,156904.2239
CA_Christchurch,20573.23,2022-06-07,Detected,8021763,0.1,0.6499999999999999,0,0.05,6.45,2.45,0.44999999999999996,2.9499999999999997,16970,1.2123294048320565,CA_Christchurch,138122.352
CA_Christchurch,15948.23,2022-06-08,Detected,6218417,0,0.1,0.6499999999999999,0,0.05,6.45,2.45,0.44999999999999996,16970,0.9397896287566293,CA_Christchurch,147135.4657
CA_Christchurch,28705.11,2022-06-13,Detected,11192486,3.25,0,1.75,0.05,0.2,0,0.1,0.6499999999999999,16970,1.6915209192692988,CA_Christchurch,158195.6734
CA_Christchurch,11245.16,2022-06-15,Detected,4384630,0.1,0.35000000000000003,3.25,0,1.75,0.05,0.2,0,16970,0.6626493812610489,CA_Christchurch,153138.9676
CA_Christchurch,22470.17,2022-06-20,Detected,8761404,2.85,0,0,0.05,0.05,0.1,0.35000000000000003,3.25,16970,1.3241113730111962,CA_Christchurch,158412.3181
CA_Christchurch,32464.93,2022-06-22,Detected,12658488,0.05,0.5,2.85,0,0,0.05,0.05,0.1,16970,1.91307778432528,CA_Christchurch,153694.4735
CA_Christchurch,39792.86,2022-06-27,Detected,15515740,0.1,0,0.05,0.05,0.05,0.05,0.5,2.85,16970,2.344894519740719,CA_Christchurch,134553.0668
CA_Christchurch,50181.28,2022-06-29,Detected,19566317,1.05,9.95,0.1,0,0.05,0.05,0.05,0.05,16970,2.95705833824396,CA_Christchurch,126119.7657
CA_Christchurch,31565.08,2022-07-04,Detected,12307625,0.1,0,0.35,1.15,0,1.05,9.95,0.1,16970,1.8600518562168533,CA_Christchurch,152706.3948
CA_Christchurch,93612.54,2022-07-06,Detected,36500716,0.05,0,0.1,0,0.35,1.15,0,1.05,16970,5.516354743665291,CA_Christchurch,159064.4719
CA_Christchurch,50405.53,2022-07-11,Detected,19653755,0.05,8.95,5,12.4,0.05,0.05,0,0.1,16970,2.970272834413671,CA_Christchurch,174165.7096
CA_Christchurch,32609.16,2022-07-13,Detected,12714725,44.55,18.4,0.05,8.95,5,12.4,0.05,0.05,16970,1.9215769004124925,CA_Christchurch,474330.5428
CA_Christchurch,67124.1,2022-07-19,Detected,26172538,0,0,0.05,0.15000000000000002,1.4,0.35000000000000003,44.55,18.4,16970,3.955456688273424,CA_Christchurch,178863.7093
CA_Christchurch,80942.93,2022-07-20,Detected,31560675,0.1,0,0,0.05,0.15000000000000002,1.4,0.35000000000000003,44.55,16970,4.769766057748968,CA_Christchurch,177317.3018
CA_Christchurch,48836.08,2022-07-25,Detected,19041807,0.4,0.05,0.2,8.3,37.55,0.1,0,0,16970,2.877789039481438,CA_Christchurch,241049.4155
CA_Christchurch,10040.97,2022-07-27,Detected,3915101,48.05,48.599999999999994,0.4,0.05,0.2,8.3,37.55,0.1,16970,0.5916894519740719,CA_Christchurch,600078.6238
CA_Christchurch,6539.73,2022-08-01,Detected,2549923,0.05,31.299999999999997,0.05,1.15,0,48.05,48.599999999999994,0.4,16970,0.38537006482027103,CA_Christchurch,391145.6963
CA_Christchurch,34470.68,2022-08-03,Detected,13440555,0,0,0.05,31.299999999999997,0.05,1.15,0,48.05,16970,2.0312716558632884,CA_Christchurch,NA
CA_Christchurch,9281.7,2022-08-08,Detected,3619052,3.9,6.55,0,0,0,0,0,0.05,16970,0.5469475545079553,CA_Christchurch,NA
CA_Christchurch,19365.48,2022-08-10,Detected,7550846,0.05,0,3.9,6.55,0,0,0,0,16970,1.1411596935769004,CA_Christchurch,NA
CA_Christchurch,25204.31,2022-08-15,Detected,9827480,0,0.05,0,0.55,0.85,0.05,0,3.9,16970,1.4852274602239246,CA_Christchurch,NA
CA_Christchurch,13435.43,2022-08-17,Detected,5238644,0.1,0.2,0,0.05,0,0.55,0.85,0.05,16970,0.7917165586328816,CA_Christchurch,NA
CA_Christchurch,14580.63,2022-08-22,Detected,5685172,4.733333333333333,0,1.5499999999999998,0.05,2.7,0.1,0.2,0,16970,0.8592003535651148,CA_Christchurch,NA
CA_Christchurch,10948.7,2022-08-24,Detected,4269037,0.05,0,4.733333333333333,0,1.5499999999999998,0.05,2.7,0.1,16970,0.6451797289334119,CA_Christchurch,NA
CA_Christchurch,8214.52,2022-08-29,Detected,3202945,0,0,0.15000000000000002,2.85,1.05,0.05,0,4.733333333333333,16970,0.48406128461991754,CA_Christchurch,NA
CA_Christchurch,9170.35,2022-08-31,Detected,3575635,0.05,0,0,0,0.15000000000000002,2.85,1.05,0.05,16970,0.540385975250442,CA_Christchurch,NA
CA_Christchurch,12012,2022-09-05,Detected,4683631,0,0,0,0,0.05,0.05,0,0,16970,0.707837360047142,CA_Christchurch,NA
CA_Christchurch,9267,2022-09-06,Detected,3613320,2.9000000000000004,0,0,0,0,0.05,0.05,0,16970,0.546081319976429,CA_Christchurch,NA
CA_Christchurch,8254,2022-09-14,Detected,3218339,14.25,0.05,1.45,0,0,0,0,1,16970,0.4863877430760165,CA_Christchurch,NA
CA_Christchurch,4553.51,2022-09-19,Detected,1775471,0,0,0.05,0,0.45,14.25,0.05,1.45,16970,0.2683270477312905,CA_Christchurch,NA
CA_Christchurch,8150.44,2022-09-21,Detected,3177959,0,0,0,0,0.05,0,0.45,14.25,16970,0.48028520919269296,CA_Christchurch,NA
CA_Christchurch,6186.25,2022-09-27,Detected,2412097,0,0,0,0,0,0,0,0,16970,0.36454036535061873,CA_Christchurch,NA
CA_Christchurch,10249.74,2022-10-03,Detected,3996503,0.05,0.8500000000000001,0.05,2.6,1,0,0,0,16970,0.6039917501473188,CA_Christchurch,NA
CA_Christchurch,6623.33,2022-10-05,Detected,2582520,1.7000000000000002,0,0.05,0.8500000000000001,0.05,2.6,1,0,16970,0.39029640542133176,CA_Christchurch,NA
CA_Christchurch,4945.88,2022-10-10,Detected,1928461,0,0,0,0.3333333333333333,8.95,1.7000000000000002,0,0.05,16970,0.2914484384207425,NA,NA
CA_Christchurch,7807.06,2022-10-12,Detected,3044071,0.4,0,0,0,0,0.3333333333333333,8.95,1.7000000000000002,16970,0.4600506776664703,NA,NA
CA_Christchurch,6955,2022-10-17,Detected,2711842,0,0,0,0,0.1,0.4,0,0,16970,0.4098408956982911,NA,NA
CA_Christchurch,17446.89,2022-10-26,Detected,6802763,0,0.25,0,0,0.05,0,0,3.4000000000000004,16970,1.0281019446081319,NA,NA
CA_Christchurch,17563.86,2022-10-31,Detected,6848371,0,0,0.1,7.15,0,0,0.25,0,16970,1.0349946965232764,NA,NA
CA_Christchurch,10763.61,2022-11-02,Detected,4196868,0,2.1,0,0,0.1,7.15,0,0,16970,0.6342728344136712,NA,NA
CA_Christchurch,9553.89,2022-11-07,Detected,3725182,0,0,0,0,0,0,2.1,0,16970,0.5629870359457867,NA,NA
CA_Christchurch,10668.64,2022-11-09,Detected,4159838,0,0,0,0,0,0,0,0,16970,0.6286764879198585,NA,NA
CA_Christchurch,6553.19,2022-11-14,Detected,2555171,0,4.6,0.3333333333333333,0.2,0.05,0,0,0,16970,0.38616322922804946,NA,NA
CA_Christchurch,5100.95,2022-11-16,Detected,1988925,0,0,0,4.6,0.3333333333333333,0.2,0.05,0,16970,0.30058632881555686,NA,NA
CA_Christchurch,3746.11,2022-11-21,Detected,1460655,0.06666666666666667,26.95,42.85,2.55,0,0,0,0,16970,0.22074896876841485,NA,NA
CA_Christchurch,3217.19,2022-11-23,Detected,1254423,0,0.4,0.06666666666666667,26.95,42.85,2.55,0,0,16970,0.18958102533883323,NA,NA
CA_Christchurch,5117.2,2022-11-28,Detected,1995261,11.066666666666666,7.25,0.05,9.5,0,0,0.4,0.06666666666666667,16970,0.3015439010017678,NA,NA
CA_Christchurch,30529.63,2022-12-05,Detected,11903890,0,0,0.5333333333333333,4.733333333333333,0,0,0,11.066666666666666,16970,1.799035356511491,NA,NA
CA_Christchurch,36533.12,2022-12-07,Detected,14244726,0,0,0,0,0.5333333333333333,4.733333333333333,0,0,16970,2.1528061284619917,NA,NA
CA_Christchurch,5567.98,2022-12-12,Detected,2171026,1.5,0,0,0,0,0,0,0,16970,0.3281072480848556,NA,NA
CA_Christchurch,20852.11,2022-12-14,Detected,8130502,0,0,1.5,0,0,0,0,0,16970,1.2287631113730113,NA,NA
CA_Christchurch,16407.83,2022-12-19,Detected,6397621,20.4,5,0.6666666666666666,0.35,0,0,0,1.5,16970,0.9668727165586329,NA,NA
WG_Karori,0,2022-01-10,Not detected,0,0,0,0.5,1.2999999999999998,0,0,0,0,82599,0,WG_Karori,3516.461297
WG_Karori,0,2022-01-17,Not detected,0,0,0,0,0,0.1,0,2.5999999999999996,0,82599,0,WG_Karori,3153.768389
WG_Karori,0,2022-01-25,Not detected,0,0,0,0,0,1,4.5,0,0,82599,0,WG_Karori,3171.987741
WG_Karori,0,2022-01-31,Not detected,0,0,0,0,0,4.7,1.1,0,0,82599,0,WG_Karori,3084.933182
WG_Karori,0,2022-02-08,Not detected,0,0,10.8,39.5,71.3,0,1.2,0,0,82599,0,WG_Karori,4591.139435
WG_Karori,0,2022-02-14,Not detected,0,34.9,126.7,6.3,0.2,9.8,0,0,10.8,82599,0,WG_Karori,12955.17055
WG_Karori,4137.9,2022-02-21,Detected,1362189,0.9,38.2,0,0,0,0,0.1,34.9,82599,0.05009624813859732,WG_Karori,7253.049968
WG_Karori,52518.57,2022-02-28,Detected,17289019,0,0,0,0,0,0,0,0.9,82599,0.6358257363890604,WG_Karori,4190.569918
WG_Karori,57972.69,2022-03-07,Detected,19084506,0,0,0,0,0,0.30000000000000004,0,0,82599,0.7018570442741437,WG_Karori,3649.737008
WG_Karori,15181.43,2022-03-14,Detected,4997699,0,0.2,0.6,0,0,0,0.4,0,82599,0.1837967772006925,WG_Karori,3381.513063
WG_Karori,38742.02,2022-03-16,Detected,12753804,0.1,0.1,0,0.2,0.6,0,0,0,82599,0.46903739754718576,WG_Karori,3465.146124
WG_Karori,1220.13,2022-03-21,Detected,401664,0,0,0.1,0,1.1,0.1,0.1,0,82599,0.014771728471289,WG_Karori,3781.3033139999998
WG_Karori,60089.86,2022-03-23,Detected,19781475,14.2,5.7,0,0,0.1,0,1.1,0.1,82599,0.7274889526507585,WG_Karori,3600.047268
WG_Karori,3386,2022-03-28,Detected,1114665,0.5,0.4,0.8,14.2,4.7,14.2,5.7,0,82599,0.040993232363587935,WG_Karori,3637.725131
WG_Karori,65033,2022-03-30,Detected,21408747,4.1,0.2,0.5,0.4,0.8,14.2,4.7,14.2,82599,0.7873339870942747,WG_Karori,3637.094181
WG_Karori,28394.24,2022-04-04,Detected,9347333,0,0,1.4,0.2,0.5,4.1,0.2,0.5,82599,0.34376009394786866,WG_Karori,3360.876678
WG_Karori,29274.37,2022-04-06,Detected,9637070,4,0,0,0,1.4,0.2,0.5,4.1,82599,0.3544155498250584,WG_Karori,4651.874565
WG_Karori,4860.91,2022-04-11,Detected,1600202,0,0,0,0.1,11.3,4,0,0,82599,0.05884950180994927,WG_Karori,3368.738745
WG_Karori,21498.92,2022-04-13,Detected,7077406,17.3,0.2,0,0,0,0.1,11.3,4,82599,0.26028063293744474,WG_Karori,3890.373318
WG_Karori,36997.76,2022-04-20,Detected,12179596,1.2999999999999998,0,0,0,0,0,0.30000000000000004,17.3,82599,0.4479201927384109,WG_Karori,3328.217187
WG_Karori,29790.07,2022-04-22,Detected,9806838,16.3,0.6,1.2999999999999998,0,0,0,0,0,82599,0.36065896681557885,WG_Karori,3392.61437
WG_Karori,66653.74,2022-04-27,Detected,21942292,0,0.1,3,0,0.4,16.3,0.6,1.2999999999999998,82599,0.8069557742829817,WG_Karori,3286.378168
WG_Karori,41044.82,2022-04-29,Detected,13511881,0,0,0,0.1,3,0,0.4,16.3,82599,0.4969166696933377,WG_Karori,2956.592529
WG_Karori,20840.62,2022-05-02,Detected,6860695,0,0,0,0,0,0,0.1,3,82599,0.2523108027942227,WG_Karori,3288.770049
WG_Karori,7866.32,2022-05-04,Detected,2589578,0.6,0,0,0,0,0,0,0,82599,0.09523505127180716,WG_Karori,3105.810852
WG_Karori,16669.67,2022-05-09,Detected,5487625,0.4,0,0.2,0,0.2,0.6,0,0,82599,0.20181442874611072,WG_Karori,5367.642962
WG_Karori,22899.79,2022-05-11,Detected,7538570,1.2,24,0.4,0,0.2,0,0.2,0.6,82599,0.27724052349302053,WG_Karori,3386.650063
WG_Karori,26752.88,2022-05-16,Detected,8807000,9.3,2.5999999999999996,0,0.1,0,1.2,24,0.4,82599,0.3238886669330137,WG_Karori,3577.152252
WG_Karori,37328.77,2022-05-18,Detected,12288564,0.7,0.8,9.3,2.5999999999999996,0,0.1,0,1.2,82599,0.4519276262424484,WG_Karori,3465.9398
WG_Karori,1447.93,2022-05-23,Detected,476655,0,0,4.300000000000001,7,1.8,0.7,0.8,9.3,82599,0.017529631109335465,WG_Karori,3343.634214
WG_Karori,33052.54,2022-05-25,Detected,10880837,0.2,0,0,0,4.300000000000001,7,1.8,0.7,82599,0.4001566604922578,WG_Karori,3263.422529
WG_Karori,45138.65,2022-05-30,Detected,14859563,1,0,0.1,2.3,0.5,0.2,0,0,82599,0.5464793762636352,WG_Karori,6160.710871
WG_Karori,7580.64,2022-06-01,Detected,2495533,10.3,27.1,1,0,0.1,2.3,0.5,0.2,82599,0.09177641375803582,WG_Karori,10923
WG_Karori,29900.45,2022-06-06,Detected,9843174,0,0.1,8.9,7.6,36,10.3,27.1,1,82599,0.3619953026065691,WG_Karori,4641
WG_Karori,20746.43,2022-06-08,Detected,6829687,7.8,0,0,0.1,8.9,7.6,36,10.3,82599,0.2511704742188162,WG_Karori,5008
WG_Karori,18243.47,2022-06-13,Detected,6005717,16.7,3.3,9.7,21.4,11.2,7.8,0,0,82599,0.22086792818314993,WG_Karori,5889
WG_Karori,23588.08,2022-06-15,Detected,7765153,0,2.9,16.7,3.3,9.7,21.4,11.2,7.8,82599,0.28557343309241034,WG_Karori,4359
WG_Karori,37827.71,2022-06-20,Detected,12452814,6.3,9.100000000000001,0,0,0,0,2.9,16.7,82599,0.457968135207448,WG_Karori,4539
WG_Karori,34828.8,2022-06-22,Detected,11465578,2,2.3,6.3,9.100000000000001,0,0,0,0,82599,0.42166127919224206,WG_Karori,4175
WG_Karori,63302.43,2022-06-27,Detected,20839047,0.1,0.6,0,0,0.30000000000000004,2,2.3,6.3,82599,0.7663825227908329,WG_Karori,3674
WG_Karori,68215.86,2022-06-29,Detected,22456539,20.6,0.6,0.1,0.6,0,0,0.30000000000000004,2,82599,0.8258678676497294,WG_Karori,4539
WG_Karori,43021.12,2022-07-04,Detected,14162476,0.1,0,0,4.6,0.2,20.6,0.6,0.1,82599,0.5208431094807443,WG_Karori,3824
WG_Karori,203717.33,2022-07-06,Detected,67063382,2.5999999999999996,0,0.1,0,0,4.6,0.2,20.6,82599,2.4663413600648916,WG_Karori,3532
WG_Karori,120402.88,2022-07-11,Detected,39636413,0.2,9.3,15.7,14.600000000000001,0.2,2.5999999999999996,0,0.1,82599,1.457679632925338,WG_Karori,7250
WG_Karori,66819.54,2022-07-13,Detected,21996873,16.7,22.200000000000003,0.2,9.3,15.7,14.600000000000001,0.2,2.5999999999999996,82599,0.8089630625068099,WG_Karori,6442
WG_Karori,86815.68,2022-07-18,Detected,28579567,1.2999999999999998,0.1,7.6,1.1,0,16.7,22.200000000000003,0.2,82599,1.0510500127120181,WG_Karori,4229
WG_Karori,70177.65,2022-07-20,Detected,23102357,29,0.1,1.2999999999999998,0.1,7.6,1.1,0,16.7,82599,0.8496186394508407,WG_Karori,15300
WG_Karori,37574.21,2022-07-25,Detected,12369363,0,0,1.9,7.199999999999999,41.7,29,0.1,1.2999999999999998,82599,0.45489909078802404,WG_Karori,9551
WG_Karori,12078.8,2022-07-27,Detected,3976319,13.2,24.8,0,0,1.9,7.199999999999999,41.7,29,82599,0.14623421591060423,WG_Karori,8779
WG_Karori,4647.2,2022-08-01,Detected,1529849,0.5,59.6,3.8,1.4,5.4,13.2,24.8,0,82599,0.05626218235087592,WG_Karori,NA
WG_Karori,20834.34,2022-08-03,Detected,6858627,4,0.5,0.5,59.6,3.8,1.4,5.4,13.2,82599,0.2522347728180729,WG_Karori,NA
WG_Karori,23912.06,2022-08-08,Detected,7871807,39.900000000000006,8.8,1.7000000000000002,0,0,4,0.5,0.5,82599,0.2894957566072229,WG_Karori,NA
WG_Karori,4493.31,2022-08-10,Detected,1479189,9.1,22.9,39.900000000000006,8.8,1.7000000000000002,0,0,4,82599,0.054399084734682024,WG_Karori,NA
WG_Karori,5839.35,2022-08-15,Detected,1922303,0,0,0,32.900000000000006,2.3,9.1,22.9,39.900000000000006,82599,0.07069516580103875,WG_Karori,NA
WG_Karori,19253.74,2022-08-17,Detected,6338296,2.2,0,0,0,0,32.900000000000006,2.3,9.1,82599,0.2330989479291517,WG_Karori,NA
WG_Karori,2473.7,2022-08-22,Detected,814337,0.1,10.2,38.9,46.5,13.899999999999999,2.2,0,0,82599,0.029948304458891753,WG_Karori,NA
WG_Karori,5140.07,2022-08-24,Detected,1692101,0,4.8,0.1,10.2,38.9,46.5,13.899999999999999,2.2,82599,0.06222920374338672,WG_Karori,NA
WG_Karori,2331.47,2022-08-29,Detected,767515,1.4,0.9,6.3,17,5.6,0,4.8,0.1,82599,0.028226370779307255,WG_Karori,NA
WG_Karori,2860.78,2022-08-31,Detected,941763,0,0,1.4,0.9,6.3,17,5.6,0,82599,0.0346345597404327,WG_Karori,NA
WG_Karori,6457,2022-09-05,Detected,2125632,0,3.5,0.7,0,0,0,0,1.4,82599,0.07817285923558397,WG_Karori,NA
WG_Karori,10791,2022-09-07,Detected,3552378,1.1,5.5,0,3.5,0.7,0,0,0,82599,0.1306432281262485,WG_Karori,NA
WG_Karori,4280,2022-09-12,Detected,1408968,1.7000000000000002,5,0,0,0.6,1.1,5.5,0,82599,0.05181660794924878,WG_Karori,NA
WG_Karori,2893,2022-09-14,Detected,952370,7,6,1.7000000000000002,5,0,0,0.6,1.1,82599,0.035024637102144096,WG_Karori,NA
