SampleLocation,sars_gcl,Date,Result,copies_per_day_per_person,avg_rain,avg_rain.lag1,avg_rain.lag2,avg_rain.lag3,avg_rain.lag4,avg_rain.lag5,avg_rain.lag6,avg_rain.lag7,population,sars_per_person
AU_Western,24621.99,2022-08-17,Detected,3720812,1.8,0.6333333333333333,0,0.9,1.5333333333333332,0,1.5999999999999999,0.3666666666666667,159502,0.15436790761244373
AU_Western,18131.32,2022-08-22,Detected,2739959,0.9333333333333333,0.06666666666666667,4.933333333333334,28.233333333333334,20.7,1.8,0.6333333333333333,0,159502,0.11367456207445674
AU_Western,20822.21,2022-08-24,Detected,3146599,0.7999999999999999,7.3999999999999995,0.9333333333333333,0.06666666666666667,4.933333333333334,28.233333333333334,20.7,1.8,159502,0.13054513423029176
AU_Western,11258,2022-09-05,Detected,1701280,2.533333333333333,3.2333333333333334,0,0,0,0,0.03333333333333333,0,159502,0.07058218705721558
AU_Western,5935.25,2022-09-07,Detected,896919,0,45.733333333333334,2.533333333333333,3.2333333333333334,0,0,0,0,159502,0.03721113214881318
AU_Western,15646,2022-09-12,Detected,2364383,14.4,0.03333333333333333,0,0.03333333333333333,0,0,45.733333333333334,2.533333333333333,159502,0.09809281388321149
AU_Western,20419.73,2022-09-14,Detected,3085777,3.4,1.9000000000000001,14.4,0.03333333333333333,0,0.03333333333333333,0,0,159502,0.1280217802911562
AU_Western,7918.03,2022-09-19,Detected,1196552,0.03333333333333333,0,0.06666666666666667,0.16666666666666666,0.13333333333333333,3.4,1.9000000000000001,14.4,159502,0.04964219884390164
AU_Western,9335.55,2022-09-21,Detected,1410764,4.566666666666666,3.5,0.03333333333333333,0,0.06666666666666667,0.16666666666666666,0.13333333333333333,3.4,159502,0.058529360133415254
AU_Western,12527.28,2022-09-26,Detected,1893090,0,0.06666666666666667,4.566666666666666,9.666666666666666,0.03333333333333333,4.566666666666666,3.5,0.03333333333333333,159502,0.07853995561184186
AU_Western,18867.06,2022-09-28,Detected,2851142,0,0.06666666666666667,0,0.06666666666666667,4.566666666666666,9.666666666666666,0.03333333333333333,4.566666666666666,159502,0.1182872942032075
AU_Western,7489.85,2022-10-03,Detected,1131847,2.8,21.066666666666666,21.7,2.8333333333333335,0.6666666666666666,0,0.06666666666666667,0,159502,0.04695771839851538
AU_Western,19637.89,2022-10-05,Detected,2967628,0.4,1.2,2.8,21.066666666666666,21.7,2.8333333333333335,0.6666666666666666,0,159502,0.12312002357337212
AU_Western,24482.78,2022-10-10,Detected,3699775,0,0,0,0.5,5.366666666666667,0.4,1.2,2.8,159502,0.1534951285877293
AU_Western,7958.65,2022-10-12,Detected,1202690,0,0,0,0,0,0.5,5.366666666666667,0.4,159502,0.04989686649697182
AU_Western,21533.56,2022-10-16,Detected,3254096,0,0.06666666666666667,0.4666666666666667,0,0,0,0,0,159502,0.1350049529159509
AU_Western,20276.96,2022-10-19,Detected,3064202,0.9333333333333333,4.3,0,0,0.06666666666666667,0.4666666666666667,0,0,159502,0.12712668179709344
AU_Western,18882.13,2022-10-24,Detected,2853419,0.03333333333333333,0,2.066666666666667,1.2333333333333334,0.3666666666666667,0.9333333333333333,4.3,0,159502,0.11838177577710625
AU_Western,24496.54,2022-10-26,Detected,3701854,0,0,0.03333333333333333,0,2.066666666666667,1.2333333333333334,0.3666666666666667,0.9333333333333333,159502,0.153581397098469
AU_Western,5303.42,2022-10-31,Detected,801439,27.6,38.03333333333333,0.09999999999999999,0.13333333333333333,0.09999999999999999,0,0,0.03333333333333333,159502,0.03324986520545197
AU_Western,7215.08,2022-11-02,Detected,1090324,0,0.06666666666666667,27.6,38.03333333333333,0.09999999999999999,0.13333333333333333,0.09999999999999999,0,159502,0.04523504407468245
AU_Western,20303.33,2022-11-07,Detected,3068187,0,0,0.06666666666666667,0.5333333333333333,0,0,0.06666666666666667,27.6,159502,0.12729200887763165
AU_Western,19115.63,2022-11-14,Detected,2888705,0.4,0,7.433333333333334,23.866666666666667,0,15.700000000000001,0,0,159502,0.11984570726385876
AU_Western,12077.23,2022-11-16,Detected,1825080,0,0,0.4,0,7.433333333333334,23.866666666666667,0,15.700000000000001,159502,0.07571836089829595
AU_Western,5803,2022-11-21,Detected,876934,15.433333333333334,5.1,18.3,22.2,0.3333333333333333,0,0,0.4,159502,0.03638198894057755
AU_Western,23395.24,2022-11-28,Detected,3535429,10.033333333333333,0,0.03333333333333333,8.833333333333334,15.8,15.033333333333333,1.1333333333333333,15.433333333333334,159502,0.14667678148236388
AU_Western,18087.68,2022-11-30,Detected,2733364,4.666666666666667,0.06666666666666667,10.033333333333333,0,0.03333333333333333,8.833333333333334,15.8,15.033333333333333,159502,0.11340096048952364
AU_Western,35550.05,2022-12-05,Detected,5372233,0,0.4,0.06666666666666667,0.23333333333333334,5.800000000000001,4.666666666666667,0.06666666666666667,10.033333333333333,159502,0.22288153126606564
AU_Western,39853.53,2022-12-07,Detected,6022564,11.7,0,0,0.4,0.06666666666666667,0.23333333333333334,5.800000000000001,4.666666666666667,159502,0.24986225878045415
AU_Western,55141.08,2022-12-12,Detected,8332779,11.066666666666666,26.633333333333336,1.1333333333333333,1.4,0.2333333333333333,11.7,0,0,159502,0.34570776541986936
AU_Western,42614.89,2022-12-14,Detected,6439853,0.13333333333333333,0,11.066666666666666,26.633333333333336,1.1333333333333333,1.4,0.2333333333333333,11.7,159502,0.26717464357813697
AU_Western,46456.88,2022-12-21,Detected,7020445,0.06666666666666667,0.9333333333333333,0,13.6,0.4333333333333333,2,15.633333333333333,0.13333333333333333,159502,0.2912620531403995
CA_Ashburton,12344.67,2022-02-22,Detected,4838826,0.1,0.1,8.3,0,0,0.1,0,0.2,14000,0.8817621428571428
CA_Ashburton,48874.51,2022-03-01,Detected,19157684,0,0,0.4,0,0,0,0,0.1,14000,3.491036428571429
CA_Ashburton,37033.02,2022-03-07,Detected,14516092,1,0.1,0,0,1.1,1.2,0,0,14000,2.645215714285714
CA_Ashburton,38258.65,2022-03-15,Detected,14996511,0.7,0,0,0,0,0.1,0.1,4,14000,2.7327607142857144
CA_Ashburton,30441.57,2022-03-16,Detected,11932395,7.6000000000000005,0.7,0,0,0,0,0.1,0.1,14000,2.174397857142857
CA_Ashburton,4181.36,2022-03-22,Detected,1638997,9.6,0,0,0,0,1.7999999999999998,7.6000000000000005,0.7,14000,0.2986685714285714
CA_Ashburton,7004.07,2022-03-23,Detected,2745434,0.7999999999999999,9.6,0,0,0,0,1.7999999999999998,7.6000000000000005,14000,0.5002907142857143
CA_Ashburton,15887.25,2022-03-29,Detected,6227436,0.1,0,0,0,0,0,0.7999999999999999,9.6,14000,1.1348035714285714
CA_Ashburton,6890.65,2022-03-30,Detected,2700976,0.2,0.1,0,0,0,0,0,0.7999999999999999,14000,0.49218928571428566
CA_Ashburton,13545.99,2022-04-05,Detected,5309716,0,0.1,0.5,1.2,1.8,0,0.2,0.1,14000,0.9675707142857143
CA_Ashburton,28193.85,2022-04-06,Detected,11051341,1.5,0,0.1,0.5,1.2,1.8,0,0.2,14000,2.0138464285714286
CA_Ashburton,4463.52,2022-04-12,Detected,1749597,0,0.1,0.1,0,0.1,2.8,1.5,0,14000,0.3188228571428572
CA_Ashburton,3151.94,2022-04-13,Detected,1235488,4.6,0,0.1,0.1,0,0.1,2.8,1.5,14000,0.22513857142857144
CA_Ashburton,2504.2,2022-04-20,Detected,981588,0,0,0,0,0.1,0,0.1,4.6,14000,0.17887142857142857
CA_Ashburton,3586.35,2022-04-27,Detected,1405766,0.1,0,2.4,0,0,1.9,0.30000000000000004,0,14000,0.2561678571428571
CA_Ashburton,4656.88,2022-05-03,Detected,1825389,0,0,0,0.1,0,0,0.1,0,14000,0.3326342857142857
CA_Ashburton,3701.86,2022-05-04,Detected,1451044,0.3,0,0,0,0.1,0,0,0.1,14000,0.26441857142857145
CA_Ashburton,2629.9,2022-05-10,Detected,1030860,11.1,5.300000000000001,0,0.1,0,0,0.3,0,14000,0.18785000000000002
CA_Ashburton,5482.74,2022-05-11,Detected,2149108,0.1,11.1,5.300000000000001,0,0.1,0,0,0.3,14000,0.3916242857142857
CA_Ashburton,15587.24,2022-05-16,Detected,6109839,0.5,0.7,0,0,0.1,0.1,11.1,5.300000000000001,14000,1.1133742857142856
CA_Ashburton,13024.99,2022-05-17,Detected,5105496,0.1,0.5,0.7,0,0,0.1,0.1,11.1,14000,0.9303564285714285
CA_Ashburton,34688.74,2022-05-24,Detected,13597188,0.1,0,0,0.1,0.2,0.5,0.1,0.1,14000,2.4777671428571426
CA_Ashburton,10363.7,2022-05-25,Detected,4062332,0,0.1,0,0,0.1,0.2,0.5,0.1,14000,0.7402642857142858
CA_Ashburton,7724.87,2022-05-31,Detected,3027971,0.2,0.30000000000000004,0,0,0.1,2.1,0,0.1,14000,0.5517764285714286
CA_Ashburton,5482.74,2022-06-01,Detected,2149108,0,0.2,0.30000000000000004,0,0,0.1,2.1,0,14000,0.3916242857142857
CA_Ashburton,18054.32,2022-06-08,Detected,7076878,0.2,0.1,0.2,0,0.1,3,0.1,0,14000,1.2895942857142857
CA_Ashburton,5482.74,2022-06-14,Detected,2149108,0.7,5.7,0,1.1,0.2,0.6000000000000001,0.2,0.1,14000,0.3916242857142857
CA_Ashburton,8660.09,2022-06-15,Detected,3394556,0,0.7,5.7,0,1.1,0.2,0.6000000000000001,0.2,14000,0.6185778571428572
CA_Ashburton,13024.99,2022-06-21,Detected,5105496,8.6,17.3,0.4,0,1.5,0.1,0,0.7,14000,0.9303564285714285
CA_Ashburton,7599.78,2022-06-22,Detected,2978939,0.1,8.6,17.3,0.4,0,1.5,0.1,0,14000,0.5428414285714286
CA_Ashburton,4999.93,2022-06-28,Detected,1959857,11.7,0,0.1,0.1,0,0.1,0.1,8.6,14000,0.3571378571428572
CA_Ashburton,10371.42,2022-06-29,Detected,4065358,0.6000000000000001,11.7,0,0.1,0.1,0,0.1,0.1,14000,0.7408157142857142
CA_Ashburton,27682.98,2022-07-05,Detected,10851091,0,0,0,0.1,2.6,0.1,0.6000000000000001,11.7,14000,1.9773557142857143
CA_Ashburton,55030.24,2022-07-06,Detected,21570589,0,0,0,0,0.1,2.6,0.1,0.6000000000000001,14000,3.9307314285714283
CA_Ashburton,31216.34,2022-07-12,Detected,12236087,13.6,0,14.7,3.3,16.6,0,0,0,14000,2.2297385714285713
CA_Ashburton,15138.42,2022-07-13,Detected,5933912,34.6,13.6,0,14.7,3.3,16.6,0,0,14000,1.0813157142857144
CA_Ashburton,22328.54,2022-07-19,Detected,8752274,1.8,0,0.1,0,0.3,0,34.6,13.6,14000,1.5948957142857143
CA_Ashburton,23440.25,2022-07-20,Detected,9188039,8.8,1.8,0,0.1,0,0.3,0,34.6,14000,1.6743035714285714
CA_Ashburton,23451.67,2022-07-26,Detected,9192515,26.6,0,0.1,0,0,11.7,8.8,1.8,14000,1.6751192857142856
CA_Ashburton,12564.58,2022-07-27,Detected,4925026,33,26.6,0,0.1,0,0,11.7,8.8,14000,0.89747
CA_Ashburton,3078.86,2022-08-02,Detected,1206842,0,0,16.7,0.2,0.8999999999999999,0,33,26.6,14000,0.21991857142857144
CA_Ashburton,17774.57,2022-08-03,Detected,6967222,2.3,0,0,16.7,0.2,0.8999999999999999,0,33,14000,1.2696121428571427
CA_Ashburton,5394.15,2022-08-09,Detected,2114382,4.9,11.7,12.2,0.8,0,0,2.3,0,14000,0.38529642857142854
CA_Ashburton,4473.7,2022-08-10,Detected,1753587,0.2,4.9,11.7,12.2,0.8,0,0,2.3,14000,0.31955
CA_Ashburton,3177.65,2022-08-16,Detected,1245565,0,0.1,0,0,0.7,3.1,0.2,4.9,14000,0.226975
CA_Ashburton,2077.93,2022-08-17,Detected,814500,0,0,0.1,0,0,0.7,3.1,0.2,14000,0.1484235714285714
CA_Ashburton,2147.87,2022-08-23,Detected,841915,0.1,0.5,0.1,3.6,0.7,10.3,0,0,14000,0.1534192857142857
CA_Ashburton,686.38,2022-08-24,Detected,269045,0,0.1,0.5,0.1,3.6,0.7,10.3,0,14000,0.04902714285714286
CA_Ashburton,1267.59,2022-08-30,Detected,496866,0,0.1,0,1.4,4.199999999999999,0,0,0.1,14000,0.09054214285714285
CA_Ashburton,4533,2022-09-06,Detected,1776831,0.8999999999999999,0,0,0,0,0,0.1,0,14000,0.3237857142857143
CA_Ashburton,2501,2022-09-07,Detected,980334,0,0.8999999999999999,0,0,0,0,0,0.1,14000,0.17864285714285713
CA_Ashburton,622.62,2022-09-13,Detected,244052,0,0,0.1,0.1,0,0,0,0.8999999999999999,14000,0.04447285714285714
CA_Ashburton,1848,2022-09-14,Detected,724373,10.1,0,0,0.1,0.1,0,0,0,14000,0.132
CA_Ashburton,3727.83,2022-09-20,Detected,1461223,0,0,0,0,0.1,0,10.1,0,14000,0.26627357142857144
CA_Ashburton,2728.97,2022-09-21,Detected,1069693,0,0,0,0,0,0.1,0,10.1,14000,0.19492642857142856
CA_Ashburton,3416.94,2022-09-27,Detected,1339361,0,0,0,0.1,0.1,0,0,0,14000,0.24406714285714287
CA_Ashburton,10409.29,2022-09-28,Detected,4080202,0,0,0,0,0.1,0.1,0,0,14000,0.7435207142857143
CA_Ashburton,2997.26,2022-10-04,Detected,1174857,0,0,0,1.4,10.6,0,0,0,14000,0.21409
CA_Ashburton,5967.13,2022-10-05,Detected,2338977,10.8,0,0,0,1.4,10.6,0,0,14000,0.4262235714285714
CA_Ashburton,4415.68,2022-10-11,Detected,1730845,0,0,0,0,0,0.5,10.8,0,14000,0.3154057142857143
CA_Ashburton,4667.81,2022-10-12,Detected,1829674,0,0,0,0,0,0,0.5,10.8,14000,0.333415
CA_Ashburton,7134.86,2022-10-18,Detected,2796701,0,0,0.1,0,0,0,0,0,14000,0.5096328571428571
CA_Ashburton,2829.89,2022-10-19,Detected,1109251,2,0,0,0.1,0,0,0,0,14000,0.20213499999999998
CA_Ashburton,9875.05,2022-10-26,Detected,3870792,0.1,4,0,0,0,0,0,2,14000,0.7053607142857142
CA_Ashburton,9253.19,2022-11-01,Detected,3627037,2.8,0,0,0,10.4,0,0.1,4,14000,0.6609421428571429
CA_Ashburton,7111.61,2022-11-02,Detected,2787587,0,2.8,0,0,0,10.4,0,0.1,14000,0.5079721428571429
CA_Ashburton,5241.25,2022-11-08,Detected,2054449,0,0.9,0.2,0,0,0,0,2.8,14000,0.374375
CA_Ashburton,3900.84,2022-11-09,Detected,1529039,0,0,0.9,0.2,0,0,0,0,14000,0.2786314285714286
CA_Ashburton,2798.16,2022-11-15,Detected,1096814,0,0,0.4,0,0,0,0,0,14000,0.19986857142857142
CA_Ashburton,5948.87,2022-11-16,Detected,2331820,0,0,0,0.4,0,0,0,0,14000,0.4249192857142857
CA_Ashburton,2613.16,2022-11-22,Detected,1024298,0.7,0.2,14,15.6,0.4,0,0,0,14000,0.18665428571428572
CA_Ashburton,4314.17,2022-11-23,Detected,1691055,0,0.7,0.2,14,15.6,0.4,0,0,14000,0.308155
CA_Ashburton,2544.14,2022-11-29,Detected,997244,0,7.8,11.6,0.2,4.3,0,0,0.7,14000,0.1817242857142857
CA_Ashburton,8505.09,2022-11-30,Detected,3333799,0,0,7.8,11.6,0.2,4.3,0,0,14000,0.6075064285714286
CA_Ashburton,11425.14,2022-12-06,Detected,4478392,0,0,0,1.3,11.2,4.8,0,0,14000,0.8160814285714285
CA_Ashburton,5876,2022-12-07,Detected,2303256,0,0,0,0,1.3,11.2,4.8,0,14000,0.4197142857142857
CA_Ashburton,20754.63,2022-12-14,Detected,8135337,0,0,0.1,0,0,0,0,0,14000,1.4824735714285715
CA_Ashburton,5460.75,2022-12-20,Detected,2140488,5.8,8,24.8,1.5,0,0,0,0,14000,0.39005357142857144
CA_Ashburton,8550.09,2022-12-21,Detected,3351438,1.1,5.8,8,24.8,1.5,0,0,0,14000,0.6107207142857143
CA_Christchurch,500,2021-12-29,Detected,194956,7.3999999999999995,7.3,0,0,0,0.7000000000000001,0,0,16970,0.02946375957572186
CA_Christchurch,500,2022-01-05,Detected,194956,0,0,0,0.05,0,6.15,1.05,7.3999999999999995,16970,0.02946375957572186
CA_Christchurch,0,2022-01-07,Not detected,0,0.75,0.2,0,0,0,0.05,0,6.15,16970,0
CA_Christchurch,0,2022-01-10,Not detected,0,0,0,0.05,0.75,0.2,0,0,0,16970,0
CA_Christchurch,0,2022-01-12,Not detected,0,0,0,0,0,0.05,0.75,0.2,0,16970,0
CA_Christchurch,0,2022-01-14,Not detected,0,0,0.75,0,0,0,0,0.05,0.75,16970,0
CA_Christchurch,0,2022-01-17,Not detected,0,0,0,0,0,0.75,0,0,0,16970,0
CA_Christchurch,0,2022-01-19,Not detected,0,0,0,0,0,0,0,0.75,0,16970,0
CA_Christchurch,0,2022-01-21,Not detected,0,0.1,8.3,0,0,0,0,0,0,16970,0
CA_Christchurch,500,2022-01-24,Detected,194956,2.2,0.4,0,0.1,8.3,0,0,0,16970,0.02946375957572186
CA_Christchurch,500,2022-01-26,Detected,194956,0.30000000000000004,0,2.2,0.4,0,0.1,8.3,0,16970,0.02946375957572186
CA_Christchurch,500,2022-01-28,Detected,194956,0.3,8.95,0.30000000000000004,0,2.2,0.4,0,0.1,16970,0.02946375957572186
CA_Christchurch,500,2022-01-31,Detected,194956,0,0,0,0.3,8.95,0.30000000000000004,0,2.2,16970,0.02946375957572186
CA_Christchurch,0,2022-02-02,Not detected,0,0.4,0,0,0,0,0.3,8.95,0.30000000000000004,16970,0
CA_Christchurch,500,2022-02-08,Detected,194956,0,0.05,22.1,4.75,3.1,1.85,0.4,0,16970,0.02946375957572186
CA_Christchurch,0,2022-02-09,Not detected,0,0,0,0.05,22.1,4.75,3.1,1.85,0.4,16970,0
CA_Christchurch,500,2022-02-11,Detected,194956,0.85,31.299999999999997,0,0,0.05,22.1,4.75,3.1,16970,0.02946375957572186
CA_Christchurch,0,2022-02-14,Not detected,0,7.1,59.05,0.8,0.85,31.299999999999997,0,0,0.05,16970,0
CA_Christchurch,500,2022-02-16,Detected,194956,0.05,0.25,7.1,59.05,0.8,0.85,31.299999999999997,0,16970,0.02946375957572186
CA_Christchurch,2780.11,2022-02-18,Detected,1084000,0,0,0.05,0.25,7.1,59.05,0.8,0.85,16970,0.16382498526812023
CA_Christchurch,2615.63,2022-02-21,Detected,1019867,0.05,4.65,0,0,0,0.05,0.25,7.1,16970,0.15413258691809076
CA_Christchurch,10195.87,2022-02-23,Detected,3975499,0.55,0,0.05,4.65,0,0,0,0.05,16970,0.6008173246906305
CA_Christchurch,7724.87,2022-02-28,Detected,3012024,0.05,0,0,0,0.05,0.55,0,0.05,16970,0.45520742486741306
CA_Christchurch,17191.37,2022-03-02,Detected,6703133,0,0,0.05,0,0,0,0.05,0.55,16970,1.013044784914555
CA_Christchurch,13155.44,2022-03-07,Detected,5129472,0,0,0,0,0.5,0,0,0.05,16970,0.7752174425456688
CA_Christchurch,19399.69,2022-03-09,Detected,7564185,0.05,0.25,0,0,0,0,0.5,0,16970,1.1431756040070713
CA_Christchurch,7981.26,2022-03-14,Detected,3111994,0,0,0,0,0,0.05,0.25,0,16970,0.47031585150265176
CA_Christchurch,50496.68,2022-03-16,Detected,19689296,0.75,0,0,0,0,0,0,0.05,16970,2.975644077784325
CA_Christchurch,50085.78,2022-03-21,Detected,19529081,0,0,0,0,0.45,0.75,0,0,16970,2.951430760164997
CA_Christchurch,16369.67,2022-03-23,Detected,6382742,3.0999999999999996,25.5,0,0,0,0,0.45,0.75,16970,0.9646240424278137
CA_Christchurch,20573.23,2022-03-28,Detected,8021763,0,0,0,0,0.05,3.0999999999999996,25.5,0,16970,1.2123294048320565
CA_Christchurch,13239.37,2022-03-30,Detected,5162198,0,0,0,0,0,0,0.05,3.0999999999999996,16970,0.7801632292280496
CA_Christchurch,48874.51,2022-04-04,Detected,19056791,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.9,0.5,0,0,0,16970,2.880053624042428
CA_Christchurch,15587.24,2022-04-06,Detected,6077662,0.13333333333333333,0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.9,0.5,0,16970,0.9185173836181496
CA_Christchurch,4222.35,2022-04-11,Detected,1646347,0.05,0,0.05,0.3,13.9,0.13333333333333333,0,0.06666666666666667,16970,0.24881261048909842
CA_Christchurch,10195.87,2022-04-13,Detected,3975499,0.5,0,0.05,0,0.05,0.3,13.9,0.13333333333333333,16970,0.6008173246906305
CA_Christchurch,43883.79,2022-04-19,Detected,17110846,0.05,0.65,0.2,0.05,0,0,0.5,0,16970,2.5859628756629345
CA_Christchurch,6669.29,2022-04-20,Detected,2600440,0.05,0.05,0.65,0.2,0.05,0,0,0.5,16970,0.3930047142015321
CA_Christchurch,38851.39,2022-04-26,Detected,15148649,0,1.9,0,0,0.05,0,0.05,0.05,16970,2.289416028285209
CA_Christchurch,25437.53,2022-04-27,Detected,9918415,0,0,1.9,0,0,0.05,0,0.05,16970,1.4989705362404242
CA_Christchurch,47304.46,2022-05-02,Detected,18444609,0.15000000000000002,0,0.05,0.05,0,0,0,1.9,16970,2.7875344725987037
CA_Christchurch,46845.17,2022-05-05,Detected,18265526,0.05,0,0.15,0.15000000000000002,0,0.05,0.05,0,16970,2.760469652327637
CA_Christchurch,24620.37,2022-05-09,Detected,9599794,3.35,0.05,0,0.1,0.05,0,0.15,0.15000000000000002,16970,1.4508173246906304
CA_Christchurch,20911.86,2022-05-11,Detected,8153799,0.6000000000000001,3.05,3.35,0.05,0,0.1,0.05,0,16970,1.23228403064231
CA_Christchurch,43596.45,2022-05-16,Detected,16998808,6.1,2.525,0.05,0.05,0.05,0.6000000000000001,3.05,3.35,16970,2.5690306423099587
CA_Christchurch,35095.51,2022-05-18,Detected,13684184,0.1,0.7,6.1,2.525,0.05,0.05,0.05,0.6000000000000001,16970,2.068091337654685
CA_Christchurch,18653.55,2022-05-23,Detected,7273255,0.2,0.05,1.4,2.65,0.4,0.1,0.7,6.1,16970,1.099207424867413
CA_Christchurch,48083.08,2022-05-25,Detected,18748202,0.05,0,0.2,0.05,1.4,2.65,0.4,0.1,16970,2.8334166175604008
CA_Christchurch,31451.94,2022-05-30,Detected,12263510,2.4,0.05,0,0,0.15000000000000002,0.05,0,0.2,16970,1.853384796700059
CA_Christchurch,23443.58,2022-06-01,Detected,9140949,0.44999999999999996,2.9499999999999997,2.4,0.05,0,0,0.15000000000000002,0.05,16970,1.3814720094284032
CA_Christchurch,20573.23,2022-06-07,Detected,8021763,0.1,0.6499999999999999,0,0.05,6.45,2.45,0.44999999999999996,2.9499999999999997,16970,1.2123294048320565
CA_Christchurch,15948.23,2022-06-08,Detected,6218417,0,0.1,0.6499999999999999,0,0.05,6.45,2.45,0.44999999999999996,16970,0.9397896287566293
CA_Christchurch,28705.11,2022-06-13,Detected,11192486,3.25,0,1.75,0.05,0.2,0,0.1,0.6499999999999999,16970,1.6915209192692988
CA_Christchurch,11245.16,2022-06-15,Detected,4384630,0.1,0.35000000000000003,3.25,0,1.75,0.05,0.2,0,16970,0.6626493812610489
CA_Christchurch,22470.17,2022-06-20,Detected,8761404,2.85,0,0,0.05,0.05,0.1,0.35000000000000003,3.25,16970,1.3241113730111962
CA_Christchurch,32464.93,2022-06-22,Detected,12658488,0.05,0.5,2.85,0,0,0.05,0.05,0.1,16970,1.91307778432528
CA_Christchurch,39792.86,2022-06-27,Detected,15515740,0.1,0,0.05,0.05,0.05,0.05,0.5,2.85,16970,2.344894519740719
CA_Christchurch,50181.28,2022-06-29,Detected,19566317,1.05,9.95,0.1,0,0.05,0.05,0.05,0.05,16970,2.95705833824396
CA_Christchurch,31565.08,2022-07-04,Detected,12307625,0.1,0,0.35,1.15,0,1.05,9.95,0.1,16970,1.8600518562168533
CA_Christchurch,93612.54,2022-07-06,Detected,36500716,0.05,0,0.1,0,0.35,1.15,0,1.05,16970,5.516354743665291
CA_Christchurch,50405.53,2022-07-11,Detected,19653755,0.05,8.95,5,12.4,0.05,0.05,0,0.1,16970,2.970272834413671
CA_Christchurch,32609.16,2022-07-13,Detected,12714725,44.55,18.4,0.05,8.95,5,12.4,0.05,0.05,16970,1.9215769004124925
CA_Christchurch,67124.1,2022-07-19,Detected,26172538,0,0,0.05,0.15000000000000002,1.4,0.35000000000000003,44.55,18.4,16970,3.955456688273424
CA_Christchurch,80942.93,2022-07-20,Detected,31560675,0.1,0,0,0.05,0.15000000000000002,1.4,0.35000000000000003,44.55,16970,4.769766057748968
CA_Christchurch,48836.08,2022-07-25,Detected,19041807,0.4,0.05,0.2,8.3,37.55,0.1,0,0,16970,2.877789039481438
CA_Christchurch,10040.97,2022-07-27,Detected,3915101,48.05,48.599999999999994,0.4,0.05,0.2,8.3,37.55,0.1,16970,0.5916894519740719
CA_Christchurch,6539.73,2022-08-01,Detected,2549923,0.05,31.299999999999997,0.05,1.15,0,48.05,48.599999999999994,0.4,16970,0.38537006482027103
CA_Christchurch,34470.68,2022-08-03,Detected,13440555,0,0,0.05,31.299999999999997,0.05,1.15,0,48.05,16970,2.0312716558632884
CA_Christchurch,9281.7,2022-08-08,Detected,3619052,3.9,6.55,0,0,0,0,0,0.05,16970,0.5469475545079553
CA_Christchurch,19365.48,2022-08-10,Detected,7550846,0.05,0,3.9,6.55,0,0,0,0,16970,1.1411596935769004
CA_Christchurch,25204.31,2022-08-15,Detected,9827480,0,0.05,0,0.55,0.85,0.05,0,3.9,16970,1.4852274602239246
CA_Christchurch,13435.43,2022-08-17,Detected,5238644,0.1,0.2,0,0.05,0,0.55,0.85,0.05,16970,0.7917165586328816
CA_Christchurch,14580.63,2022-08-22,Detected,5685172,4.733333333333333,0,1.5499999999999998,0.05,2.7,0.1,0.2,0,16970,0.8592003535651148
CA_Christchurch,10948.7,2022-08-24,Detected,4269037,0.05,0,4.733333333333333,0,1.5499999999999998,0.05,2.7,0.1,16970,0.6451797289334119
CA_Christchurch,8214.52,2022-08-29,Detected,3202945,0,0,0.15000000000000002,2.85,1.05,0.05,0,4.733333333333333,16970,0.48406128461991754
CA_Christchurch,9170.35,2022-08-31,Detected,3575635,0.05,0,0,0,0.15000000000000002,2.85,1.05,0.05,16970,0.540385975250442
CA_Christchurch,12012,2022-09-05,Detected,4683631,0,0,0,0,0.05,0.05,0,0,16970,0.707837360047142
CA_Christchurch,9267,2022-09-06,Detected,3613320,2.9000000000000004,0,0,0,0,0.05,0.05,0,16970,0.546081319976429
CA_Christchurch,8254,2022-09-14,Detected,3218339,14.25,0.05,1.45,0,0,0,0,1,16970,0.4863877430760165
CA_Christchurch,4553.51,2022-09-19,Detected,1775471,0,0,0.05,0,0.45,14.25,0.05,1.45,16970,0.2683270477312905
CA_Christchurch,8150.44,2022-09-21,Detected,3177959,0,0,0,0,0.05,0,0.45,14.25,16970,0.48028520919269296
CA_Christchurch,6186.25,2022-09-27,Detected,2412097,0,0,0,0,0,0,0,0,16970,0.36454036535061873
CA_Christchurch,10249.74,2022-10-03,Detected,3996503,0.05,0.8500000000000001,0.05,2.6,1,0,0,0,16970,0.6039917501473188
CA_Christchurch,6623.33,2022-10-05,Detected,2582520,1.7000000000000002,0,0.05,0.8500000000000001,0.05,2.6,1,0,16970,0.39029640542133176
CA_Christchurch,4945.88,2022-10-10,Detected,1928461,0,0,0,0.3333333333333333,8.95,1.7000000000000002,0,0.05,16970,0.2914484384207425
CA_Christchurch,7807.06,2022-10-12,Detected,3044071,0.4,0,0,0,0,0.3333333333333333,8.95,1.7000000000000002,16970,0.4600506776664703
CA_Christchurch,6955,2022-10-17,Detected,2711842,0,0,0,0,0.1,0.4,0,0,16970,0.4098408956982911
CA_Christchurch,17446.89,2022-10-26,Detected,6802763,0,0.25,0,0,0.05,0,0,3.4000000000000004,16970,1.0281019446081319
