Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Dunedin (Musselburgh Ews),15752,I50954,-45.90129,170.5147,4,H,Niwa
Middlemarch Ews,18437,I50513,-45.51814,170.13561,213,H,Niwa
Ranfurly Ews,18593,I50115,-45.12427,170.10045,450,H,Niwa
Windsor Ews,18594,I50087,-45.00829,170.82281,81,H,Niwa
Green Island (Kaikorai Estuary),22692,I5094A,-45.915,170.407,27,T,N/A
Oamaru Aws,25937,I50194,-45.10148,170.95052,40,H,N/A
Balclutha (Telford Ews),26163,I69276,-46.29282,169.7315,11,H,Niwa
Reefton Ews,3925,F21182,-42.116,171.86,198,G,Niwa / West Coast Rural Fire Dis
Oamaru Ews,40986,I51003,-45.057,171.023,20,G,Niwa
Balclutha (Finegand Ews),45319,I69277,-46.273,169.739,6,H,Niwa
Melford Hills,5033,H40771,-44.759,170.773,441,G,N/A
Oamaru Airport Aws,5142,I41902,-44.97212,171.08108,30,H,Metservice
Islay Downs,5302,I50241,-45.249,170.459,360,G,N/A
Palmerston,5323,I50471,-45.47554,170.71444,21,H,N/A
Lee Flat,5335,I50701,-45.783,170.027,354,G,N/A
Long Beach,5354,I50765,-45.755,170.638,10,T,N/A
Mosgiel Town,5361,I50832,-45.873,170.33,8,G,N/A
Maungatua,5396,I50912,-45.91,170.149,25,G,N/A
Lauder Ews,5535,I59065,-45.0401,169.68419,375,H,Niwa
Glenledi Rd,5703,I60102,-46.175,170.083,61,G,N/A
Balclutha,5866,I69272,-46.238,169.749,12,G,N/A
Inchclutha (T'Graph Rd),5886,I69382,-46.302,169.824,8,G,N/A
Nugget Point Aws,5893,I69482,-46.44767,169.81215,131,H,Metservice
Dunedin Aero Aws,7339,I50922,-45.92675,170.19684,2,H,Metservice
"Note: Position precision types are: ""W"" = based on whole minutes"," ""T"" = estimated to tenth minute",,,,,,
G = derived from gridref ," ""E"" = error cases derived from gridref",,,,,,
5703,20220326:0800,0,-,128.8,0,24,D
5866,20220326:0800,0,-,130.5,0,24,D
5886,20220326:0800,0,-,124.8,0,24,D
5893,20220326:0800,0,-,128.6,0,24,D
7339,20220326:0800,0,-,132.8,0,24,D
15752,20220327:0800,0,-,130.1,0,24,D
18437,20220327:0800,0,-,127.5,0,24,D
18593,20220327:0800,0,-,131.9,0,24,D
18594,20220327:0800,0,-,111.8,0,24,D
22692,20220327:0800,0,-,128,0,24,D
25937,20220327:0800,0.4,-,-,-,24,D
26163,20220327:0800,0,-,129.2,0,24,D
3925,20220327:0800,0,-,85.8,0,24,D
40986,20220327:0800,0,-,112.3,0,24,D
5033,20220327:0800,0,-,-,-,24,D
5142,20220327:0800,0,-,109.7,0,24,D
5302,20220327:0800,0,-,117.9,0,24,D
5323,20220327:0800,0,-,115.3,0,24,D
5335,20220327:0800,0.1,-,123.4,0,24,D
5354,20220327:0800,0.1,-,130.4,0,24,D
5361,20220327:0800,0,-,129.4,0,24,D
5396,20220327:0800,0,-,119.4,0,24,D
5535,20220327:0800,0,-,129.8,0,24,D
5703,20220327:0800,0,-,129.4,0,24,D
5866,20220327:0800,0,-,131.1,0,24,D
5886,20220327:0800,0,-,125.6,0,24,D
5893,20220327:0800,0,-,129.2,0,24,D
7339,20220327:0800,0,-,133.3,0,24,D
15752,20220328:0800,0,-,130.8,0,24,D
18437,20220328:0800,0,-,128.3,0,24,D
18593,20220328:0800,0,-,132.6,0,24,D
18594,20220328:0800,0,-,112.9,0,24,D
22692,20220328:0800,0,-,128.8,0,24,D
25937,20220328:0800,0,-,-,-,24,D
26163,20220328:0800,0,-,129.8,0,24,D
3925,20220328:0800,0,-,88.5,0,24,D
40986,20220328:0800,0,-,113.4,0,24,D
5033,20220328:0800,0,-,-,-,24,D
5142,20220328:0800,0,-,110.9,0,24,D
5302,20220328:0800,0,-,119.1,0,24,D
5323,20220328:0800,0,-,116.5,0,24,D
5335,20220328:0800,0,-,124.2,0,24,D
5354,20220328:0800,0,-,131.1,0,24,D
5361,20220328:0800,0,-,130,0,24,D
5396,20220328:0800,0,-,120.4,0,24,D
5535,20220328:0800,0,-,130.6,0,24,D
5703,20220328:0800,0,-,130.1,0,24,D
5866,20220328:0800,0,-,131.7,0,24,D
5886,20220328:0800,0,-,126.4,0,24,D
5893,20220328:0800,0,-,129.9,0,24,D
7339,20220328:0800,0,-,133.9,0,24,D
15752,20220329:0800,0,-,131.5,0,24,D
18437,20220329:0800,0,-,129,0,24,D
18593,20220329:0800,0,-,133.3,0,24,D
18594,20220329:0800,0,-,114,0,24,D
22692,20220329:0800,0,-,129.5,0,24,D
25937,20220329:0800,0.8,-,-,-,24,D
26163,20220329:0800,0,-,130.4,0,24,D
3925,20220329:0800,0,-,91.1,0,24,D
40986,20220329:0800,0,-,114.4,0,24,D
5033,20220329:0800,0.2,-,-,-,24,D
5142,20220329:0800,0,-,112,0,24,D
5302,20220329:0800,0,-,120.3,0,24,D
5323,20220329:0800,0,-,117.5,0,24,D
5335,20220329:0800,0.5,-,124.6,0,24,D
5354,20220329:0800,0.2,-,131.6,0,24,D
5361,20220329:0800,0,-,130.7,0,24,D
5396,20220329:0800,0.8,-,120.6,0,24,D
5535,20220329:0800,0,-,131.4,0,24,D
5703,20220329:0800,0,-,130.8,0,24,D
5866,20220329:0800,0,-,132.3,0,24,D
5886,20220329:0800,0,-,127.1,0,24,D
5893,20220329:0800,0,-,130.5,0,24,D
7339,20220329:0800,0.6,-,133.8,0,24,D
15752,20220330:0800,0,-,132.1,0,24,D
18437,20220330:0800,0,-,129.6,0,24,D
18593,20220330:0800,0,-,133.9,0,24,D
18594,20220330:0800,0.2,-,114.8,0,24,D
22692,20220330:0800,0,-,130.2,0,24,D
25937,20220330:0800,0,-,-,-,24,D
26163,20220330:0800,0,-,131.1,0,24,D
3925,20220330:0800,0,-,93.5,0,24,D
40986,20220330:0800,0,-,115.4,0,24,D
5033,20220330:0800,0,-,-,-,24,D
5142,20220330:0800,0,-,113.1,0,24,D
5302,20220330:0800,0,-,121.4,0,24,D
5323,20220330:0800,0,-,118.6,0,24,D
5335,20220330:0800,0,-,125.4,0,24,D
5354,20220330:0800,0,-,132.2,0,24,D
5361,20220330:0800,0,-,131.3,0,24,D
5396,20220330:0800,0,-,121.5,0,24,D
5535,20220330:0800,0,-,132.1,0,24,D
5703,20220330:0800,0,-,131.4,0,24,D
5866,20220330:0800,0,-,132.9,0,24,D
5886,20220330:0800,0,-,127.8,0,24,D
5893,20220330:0800,0,-,131.1,0,24,D
7339,20220330:0800,0,-,134.3,0,24,D
15752,20220331:0800,0,-,132.7,0,24,D
18437,20220331:0800,0,-,130.3,0,24,D
18593,20220331:0800,0,-,134.5,0,24,D
18594,20220331:0800,0,-,115.9,0,24,D
22692,20220331:0800,0,-,130.9,0,24,D
25937,20220331:0800,0,-,-,-,24,D
26163,20220331:0800,0,-,131.6,0,24,D
3925,20220331:0800,0,-,95.9,0,24,D
40986,20220331:0800,0,-,116.4,0,24,D
5033,20220331:0800,0,-,-,-,24,D
5142,20220331:0800,0,-,114.1,0,24,D
5302,20220331:0800,0,-,122.5,0,24,D
5323,20220331:0800,0,-,119.6,0,24,D
5335,20220331:0800,0,-,126.2,0,24,D
5354,20220331:0800,0,-,132.8,0,24,D
5361,20220331:0800,0,-,131.9,0,24,D
5396,20220331:0800,0,-,122.5,0,24,D
5535,20220331:0800,0,-,132.8,0,24,D
5703,20220331:0800,0,-,132,0,24,D
5866,20220331:0800,0,-,133.4,0,24,D
5886,20220331:0800,0,-,128.5,0,24,D
5893,20220331:0800,0,-,131.7,0,24,D
7339,20220331:0800,0,-,134.8,0,24,D
15752,20220401:0800,0.8,-,132.5,0,24,D
18437,20220401:0800,0.2,-,130.8,0,24,D
18593,20220401:0800,0.2,-,134.9,0,24,D
18594,20220401:0800,0.2,-,116.7,0,24,D
22692,20220401:0800,1.9,-,129.7,0,24,D
25937,20220401:0800,1,-,-,-,24,D
26163,20220401:0800,0.2,-,132,0,24,D
3925,20220401:0800,0,-,98.2,0,24,D
40986,20220401:0800,0.4,-,117,0,24,D
5033,20220401:0800,4.3,-,-,-,24,D
5142,20220401:0800,0.2,-,114.9,0,24,D
5302,20220401:0800,0,-,123.5,0,24,D
5323,20220401:0800,0.7,-,119.9,0,24,D
5335,20220401:0800,0.6,-,126.4,0,24,D
5354,20220401:0800,1.5,-,131.9,0,24,D
5361,20220401:0800,1.5,-,131,0,24,D
5396,20220401:0800,1,-,122.4,0,24,D
5535,20220401:0800,0.4,-,133.1,0,24,D
5703,20220401:0800,3.1,-,129.5,0,24,D
5866,20220401:0800,0.9,-,133,0,24,D
5886,20220401:0800,0,-,129.2,0,24,D
5893,20220401:0800,0.2,-,132.1,0,24,D
7339,20220401:0800,0.8,-,134.5,0,24,D
15752,20220402:0800,0,-,132.9,0,24,D
18437,20220402:0800,0,-,131.2,0,24,D
18593,20220402:0800,0,-,135.2,0,24,D
18594,20220402:0800,0.2,-,117.1,0,24,D
22692,20220402:0800,0,-,130.2,0,24,D
25937,20220402:0800,0.2,-,-,-,24,D
26163,20220402:0800,0,-,132.3,0,24,D
3925,20220402:0800,0,-,99.2,0,24,D
40986,20220402:0800,0.2,-,117.3,0,24,D
5033,20220402:0800,0.4,-,-,-,24,D
5142,20220402:0800,0.2,-,115.3,0,24,D
5302,20220402:0800,0,-,124.1,0,24,D
5323,20220402:0800,0,-,120.5,0,24,D
5335,20220402:0800,0.1,-,126.8,0,24,D
5354,20220402:0800,0,-,132.3,0,24,D
5361,20220402:0800,0,-,131.4,0,24,D
5396,20220402:0800,0,-,122.9,0,24,D
5535,20220402:0800,0.2,-,133.2,0,24,D
5703,20220402:0800,0,-,129.9,0,24,D
5866,20220402:0800,0,-,133.3,0,24,D
5886,20220402:0800,0,-,129.6,0,24,D
5893,20220402:0800,0,-,132.4,0,24,D
7339,20220402:0800,0,-,134.8,0,24,D
15752,20220403:0900,0,-,133.3,0,24,D
18437,20220403:0900,0,-,131.6,0,24,D
18593,20220403:0900,0,-,135.5,0,24,D
18594,20220403:0900,0,-,117.7,0,24,D
22692,20220403:0900,0,-,130.6,0,24,D
25937,20220403:0900,0,-,-,-,24,D
26163,20220403:0900,0,-,132.6,0,24,D
3925,20220403:0900,0,-,100.2,0,24,D
40986,20220403:0900,0,-,117.9,0,24,D
5033,20220403:0900,0,-,-,-,24,D
5142,20220403:0900,0,-,115.9,0,24,D
5302,20220403:0900,0,-,124.6,0,24,D
5323,20220403:0900,0,-,121.2,0,24,D
5335,20220403:0900,0,-,127.3,0,24,D
5354,20220403:0900,0,-,132.8,0,24,D
5361,20220403:0900,0,-,131.7,0,24,D
5396,20220403:0900,0,-,123.5,0,24,D
5535,20220403:0900,0,-,133.5,0,24,D
5703,20220403:0900,0,-,130.3,0,24,D
5866,20220403:0900,0,-,133.6,0,24,D
5886,20220403:0900,0,-,129.9,0,24,D
5893,20220403:0900,0,-,132.7,0,24,D
7339,20220403:0900,0.2,-,134.9,0,24,D
15752,20220404:0900,0,-,133.7,0,24,D
18437,20220404:0900,0,-,131.9,0,24,D
18593,20220404:0900,0,-,135.8,0,24,D
18594,20220404:0900,0,-,118.3,0,24,D
22692,20220404:0900,0,-,131.1,0,24,D
25937,20220404:0900,0,-,-,-,24,D
26163,20220404:0900,0,-,133,0,24,D
3925,20220404:0900,0,-,101.2,0,24,D
40986,20220404:0900,0,-,118.4,0,24,D
5033,20220404:0900,0.1,-,-,-,24,D
5142,20220404:0900,0,-,116.5,0,24,D
5302,20220404:0900,0,-,125.1,0,24,D
5323,20220404:0900,0,-,121.8,0,24,D
5335,20220404:0900,0.1,-,127.6,0,24,D
5354,20220404:0900,0,-,133.2,0,24,D
5361,20220404:0900,0,-,132.1,0,24,D
5396,20220404:0900,0,-,124,0,24,D
5535,20220404:0900,0.2,-,133.7,0,24,D
5703,20220404:0900,0,-,130.6,0,24,D
5866,20220404:0900,0,-,133.9,0,24,D
5886,20220404:0900,0,-,130.3,0,24,D
5893,20220404:0900,0,-,133,0,24,D
7339,20220404:0900,0,-,135.2,0,24,D
15752,20220405:0900,0.4,-,133.7,0,24,D
18437,20220405:0900,0,-,132.3,0,24,D
18593,20220405:0900,0,-,136.1,0,24,D
18594,20220405:0900,0,-,118.9,0,24,D
22692,20220405:0900,0.5,-,131.1,0,24,D
25937,20220405:0900,0.2,-,-,-,24,D
26163,20220405:0900,1.8,-,131.5,0,24,D
3925,20220405:0900,0,-,102.1,0,24,D
40986,20220405:0900,0,-,119,0,24,D
5033,20220405:0900,0.1,-,-,-,24,D
5142,20220405:0900,0,-,117.1,0,24,D
5323,20220405:0900,0,-,122.4,0,24,D
5335,20220405:0900,1.5,-,126.6,0,24,D
5354,20220405:0900,0.1,-,133.5,0,24,D
5361,20220405:0900,0.4,-,132,0,24,D
5396,20220405:0900,0.6,-,123.9,0,24,D
5535,20220405:0900,0,-,134,0,24,D
5703,20220405:0900,0,-,131,0,24,D
5866,20220405:0900,0,-,134.2,0,24,D
5886,20220405:0900,0,-,130.7,0,24,D
5893,20220405:0900,0.8,-,132.6,0,24,D
7339,20220405:0900,0.4,-,135.1,0,24,D
15752,20220406:0900,4,-,130.1,0,24,D
18437,20220406:0900,0.6,-,132.1,0,24,D
18593,20220406:0900,2.6,-,133.8,0,24,D
18594,20220406:0900,1.8,-,117.7,0,24,D
22692,20220406:0900,4,-,127.5,0,24,D
25937,20220406:0900,3.4,-,-,-,24,D
26163,20220406:0900,4.4,-,127.4,0,24,D
3925,20220406:0900,5.6,-,97.5,0,24,D
40986,20220406:0900,2,-,117.5,0,24,D
5033,20220406:0900,2.5,-,-,-,24,D
5142,20220406:0900,1.2,-,116.4,0,24,D
5302,20220406:0900,5.1,-,121,0,48,D
5323,20220406:0900,0.2,-,122.7,0,24,D
5335,20220406:0900,4.6,-,122.5,0,24,D
5354,20220406:0900,4.2,-,129.7,0,24,D
5361,20220406:0900,3.6,-,128.8,0,24,D
5396,20220406:0900,3,-,121.4,0,24,D
5535,20220406:0900,1.8,-,132.5,0,24,D
5703,20220406:0900,13,-,118.4,0,24,D
5866,20220406:0900,4.8,-,129.7,0,24,D
5886,20220406:0900,6.9,-,124.1,0,24,D
5893,20220406:0900,6.4,-,126.5,0,24,D
7339,20220406:0900,2.6,-,132.8,0,24,D
15752,20220407:0900,4.8,-,125.8,0,24,D
18437,20220407:0900,0,-,132.5,0,24,D
18593,20220407:0900,0,-,134.1,0,24,D
18594,20220407:0900,0,-,118.3,0,24,D
22692,20220407:0900,4.5,-,123.5,0,24,D
25937,20220407:0900,0,-,-,-,24,D
26163,20220407:0900,2.8,-,125,0,24,D
3925,20220407:0900,15,-,83.5,0,24,D
40986,20220407:0900,0,-,118,0,24,D
5033,20220407:0900,0,-,-,-,24,D
5142,20220407:0900,1.4,-,115.6,0,24,D
5302,20220407:0900,0,-,121.6,0,24,D
5323,20220407:0900,1.8,-,121.5,0,24,D
5335,20220407:0900,2.3,-,120.8,0,24,D
5354,20220407:0900,5.3,-,124.8,0,24,D
5361,20220407:0900,1.2,-,128,0,24,D
5396,20220407:0900,0.5,-,121.4,0,24,D
5535,20220407:0900,0.2,-,132.6,0,24,D
5703,20220407:0900,8.9,-,110.1,0,24,D
5866,20220407:0900,2.3,-,127.8,0,24,D
5886,20220407:0900,4.1,-,120.5,0,24,D
5893,20220407:0900,3.6,-,123.3,0,24,D
7339,20220407:0900,2.2,-,130.9,0,24,D
15752,20220408:0900,0,-,126.3,0,24,D
18437,20220408:0900,0,-,132.9,0,24,D
18593,20220408:0900,0,-,134.4,0,24,D
18594,20220408:0900,0,-,118.8,0,24,D
22692,20220408:0900,0,-,124.2,0,24,D
25937,20220408:0900,0,-,-,-,24,D
26163,20220408:0900,0,-,125.5,0,24,D
3925,20220408:0900,0,-,84.8,0,24,D
40986,20220408:0900,0,-,118.6,0,24,D
5033,20220408:0900,0,-,-,-,24,D
5142,20220408:0900,0,-,116.2,0,24,D
5302,20220408:0900,0,-,122.2,0,24,D
5323,20220408:0900,0,-,122.1,0,24,D
5335,20220408:0900,0.8,-,120.6,0,24,D
5354,20220408:0900,0,-,125.4,0,24,D
5361,20220408:0900,0,-,128.4,0,24,D
5396,20220408:0900,0,-,122,0,24,D
5535,20220408:0900,0,-,133,0,24,D
5703,20220408:0900,0,-,110.9,0,24,D
5866,20220408:0900,0,-,128.2,0,24,D
5886,20220408:0900,0,-,121,0,24,D
5893,20220408:0900,0.2,-,123.6,0,24,D
7339,20220408:0900,0.2,-,131.1,0,24,D
15752,20220409:0900,0,-,126.9,0,24,D
18437,20220409:0900,0,-,133.2,0,24,D
18593,20220409:0900,0,-,134.7,0,24,D
18594,20220409:0900,0,-,119.4,0,24,D
22692,20220409:0900,0,-,124.8,0,24,D
25937,20220409:0900,0,-,-,-,24,D
26163,20220409:0900,0,-,125.9,0,24,D
3925,20220409:0900,0,-,86.1,0,24,D
40986,20220409:0900,0,-,119.1,0,24,D
5033,20220409:0900,0,-,-,-,24,D
5142,20220409:0900,0,-,116.7,0,24,D
5302,20220409:0900,0,-,122.7,0,24,D
5323,20220409:0900,0,-,122.7,0,24,D
5335,20220409:0900,0,-,121.2,0,24,D
5354,20220409:0900,0,-,126,0,24,D
5361,20220409:0900,0,-,128.8,0,24,D
5396,20220409:0900,0,-,122.5,0,24,D
5535,20220409:0900,0,-,133.3,0,24,D
5703,20220409:0900,0,-,111.6,0,24,D
5866,20220409:0900,0,-,128.6,0,24,D
5886,20220409:0900,0,-,121.6,0,24,D
5893,20220409:0900,0,-,124.1,0,24,D
7339,20220409:0900,0,-,131.4,0,24,D
15752,20220410:0900,0,-,127.5,0,24,D
18437,20220410:0900,0,-,133.6,0,24,D
18593,20220410:0900,0,-,135,0,24,D
18594,20220410:0900,0,-,120,0,24,D
22692,20220410:0900,0,-,125.4,0,24,D
25937,20220410:0900,0,-,-,-,24,D
26163,20220410:0900,0,-,126.4,0,24,D
3925,20220410:0900,0,-,87.3,0,24,D
40986,20220410:0900,0,-,119.6,0,24,D
5033,20220410:0900,0,-,-,-,24,D
5142,20220410:0900,0,-,117.3,0,24,D
5302,20220410:0900,0,-,123.3,0,24,D
5323,20220410:0900,0,-,123.3,0,24,D
5335,20220410:0900,0,-,121.8,0,24,D
5354,20220410:0900,0,-,126.6,0,24,D
5361,20220410:0900,0,-,129.2,0,24,D
5396,20220410:0900,0,-,123.1,0,24,D
5535,20220410:0900,0,-,133.7,0,24,D
5703,20220410:0900,0,-,112.4,0,24,D
5866,20220410:0900,0,-,129,0,24,D
5886,20220410:0900,0,-,122.1,0,24,D
5893,20220410:0900,0,-,124.6,0,24,D
7339,20220410:0900,0,-,131.8,0,24,D
15752,20220411:0900,0,-,128,0,24,D
18437,20220411:0900,0,-,133.9,0,24,D
18593,20220411:0900,0,-,135.3,0,24,D
18594,20220411:0900,0,-,120.5,0,24,D
22692,20220411:0900,0,-,126,0,24,D
25937,20220411:0900,0.2,-,-,-,24,D
26163,20220411:0900,0,-,126.8,0,24,D
3925,20220411:0900,0,-,88.6,0,24,D
40986,20220411:0900,0,-,120.1,0,24,D
5033,20220411:0900,0,-,-,-,24,D
5142,20220411:0900,0,-,117.9,0,24,D
5302,20220411:0900,0,-,123.8,0,24,D
5323,20220411:0900,0,-,123.9,0,24,D
5335,20220411:0900,0,-,122.4,0,24,D
5354,20220411:0900,0,-,127.1,0,24,D
5361,20220411:0900,0,-,129.6,0,24,D
5396,20220411:0900,0,-,123.6,0,24,D
5535,20220411:0900,0,-,134,0,24,D
5703,20220411:0900,0,-,113.1,0,24,D
5866,20220411:0900,0,-,129.4,0,24,D
5886,20220411:0900,0,-,122.6,0,24,D
5893,20220411:0900,0,-,125,0,24,D
7339,20220411:0900,0,-,132.1,0,24,D
15752,20220412:0900,8.6,-,119.9,0,24,D
18437,20220412:0900,5.2,-,129.1,0,24,D
18593,20220412:0900,4,-,131.6,0,24,D
18594,20220412:0900,3,-,118.1,0,24,D
22692,20220412:0900,6.7,-,119.8,0,24,D
25937,20220412:0900,3.4,-,-,-,24,D
26163,20220412:0900,6.6,-,120.6,0,24,D
3925,20220412:0900,0.8,-,89,0,24,D
40986,20220412:0900,2.8,-,117.9,0,24,D
5033,20220412:0900,2.6,-,-,-,24,D
5142,20220412:0900,1.2,-,117.2,0,24,D
5302,20220412:0900,8.6,-,115.7,0,24,D
5323,20220412:0900,2.8,-,121.6,0,24,D
5335,20220412:0900,4.3,-,118.7,0,24,D
5354,20220412:0900,3,-,124.7,0,24,D
5361,20220412:0900,5.8,-,124.2,0,24,D
5396,20220412:0900,8,-,116.1,0,24,D
5535,20220412:0900,10,-,124.3,0,24,D
5703,20220412:0900,8.7,-,105.1,0,24,D
5866,20220412:0900,6.7,-,123.1,0,24,D
5886,20220412:0900,6.3,-,116.8,0,24,D
5893,20220412:0900,6.8,-,118.7,0,24,D
7339,20220412:0900,7.8,-,124.7,0,24,D
15752,20220413:0900,0.2,-,120.4,0,24,D
18437,20220413:0900,0.2,-,129.3,0,24,D
18593,20220413:0900,2.2,-,129.8,0,24,D
18594,20220413:0900,4.8,-,113.9,0,24,D
22692,20220413:0900,0,-,120.6,0,24,D
25937,20220413:0900,2.2,-,-,-,24,D
26163,20220413:0900,0,-,121.2,0,24,D
3925,20220413:0900,10.4,-,79.8,0,24,D
40986,20220413:0900,1.8,-,116.6,0,24,D
5033,20220413:0900,10.8,-,-,-,24,D
5142,20220413:0900,3,-,114.8,0,24,D
5302,20220413:0900,0,-,116.4,0,24,D
5323,20220413:0900,1.4,-,120.8,0,24,D
5335,20220413:0900,2.1,-,117.3,0,24,D
5354,20220413:0900,0,-,125.3,0,24,D
5361,20220413:0900,0,-,124.7,0,24,D
5396,20220413:0900,0,-,116.8,0,24,D
5535,20220413:0900,1,-,123.8,0,24,D
5703,20220413:0900,0,-,106,0,24,D
5866,20220413:0900,0.1,-,123.5,0,24,D
5886,20220413:0900,0,-,117.4,0,24,D
5893,20220413:0900,1.4,-,117.9,0,24,D
7339,20220413:0900,0.2,-,125,0,24,D
15752,20220414:0900,0,-,121.1,0,24,D
18437,20220414:0900,0.2,-,129.5,0,24,D
18593,20220414:0900,0,-,130.2,0,24,D
18594,20220414:0900,0,-,114.5,0,24,D
22692,20220414:0900,0,-,121.3,0,24,D
25937,20220414:0900,0,-,-,-,24,D
26163,20220414:0900,0,-,121.7,0,24,D
3925,20220414:0900,0,-,81.1,0,24,D
40986,20220414:0900,0,-,117.2,0,24,D
5033,20220414:0900,0,-,-,-,24,D
5142,20220414:0900,0,-,115.4,0,24,D
5302,20220414:0900,0,-,117.1,0,24,D
5323,20220414:0900,0,-,121.4,0,24,D
5335,20220414:0900,0,-,118,0,24,D
5354,20220414:0900,0,-,125.9,0,24,D
5361,20220414:0900,0,-,125.2,0,24,D
5396,20220414:0900,0,-,117.4,0,24,D
5535,20220414:0900,0.2,-,124.1,0,24,D
5703,20220414:0900,0,-,106.9,0,24,D
5866,20220414:0900,0,-,124,0,24,D
5886,20220414:0900,0,-,118,0,24,D
5893,20220414:0900,0,-,118.5,0,24,D
7339,20220414:0900,0,-,125.5,0,24,D
15752,20220415:0900,0,-,121.8,0,24,D
18437,20220415:0900,0,-,130,0,24,D
18593,20220415:0900,0,-,130.6,0,24,D
18594,20220415:0900,0,-,115.2,0,24,D
22692,20220415:0900,0,-,121.9,0,24,D
25937,20220415:0900,0.2,-,-,-,24,D
26163,20220415:0900,0,-,122.2,0,24,D
3925,20220415:0900,0,-,82.5,0,24,D
40986,20220415:0900,0,-,117.7,0,24,D
5033,20220415:0900,0,-,-,-,24,D
5142,20220415:0900,0,-,115.9,0,24,D
5302,20220415:0900,0,-,117.7,0,24,D
5323,20220415:0900,0,-,122,0,24,D
5335,20220415:0900,0,-,118.7,0,24,D
5354,20220415:0900,0,-,126.5,0,24,D
5361,20220415:0900,0,-,125.7,0,24,D
5396,20220415:0900,0,-,118,0,24,D
5535,20220415:0900,0,-,124.6,0,24,D
5703,20220415:0900,0,-,107.7,0,24,D
5866,20220415:0900,0,-,124.4,0,24,D
5886,20220415:0900,0,-,118.6,0,24,D
5893,20220415:0900,0,-,119.1,0,24,D
7339,20220415:0900,0,-,125.9,0,24,D
15752,20220416:0900,0,-,122.5,0,24,D
18437,20220416:0900,0,-,130.4,0,24,D
18593,20220416:0900,0,-,131,0,24,D
18594,20220416:0900,0,-,115.8,0,24,D
22692,20220416:0900,0,-,122.6,0,24,D
25937,20220416:0900,0,-,-,-,24,D
26163,20220416:0900,0.2,-,122.6,0,24,D
3925,20220416:0900,0,-,83.8,0,24,D
40986,20220416:0900,0,-,118.3,0,24,D
5033,20220416:0900,0,-,-,-,24,D
5142,20220416:0900,0,-,116.5,0,24,D
5302,20220416:0900,0,-,118.4,0,24,D
5323,20220416:0900,0,-,122.6,0,24,D
5335,20220416:0900,1,-,118.3,0,24,D
5354,20220416:0900,0,-,127,0,24,D
5361,20220416:0900,0,-,126.2,0,24,D
5396,20220416:0900,0.4,-,118.3,0,24,D
5535,20220416:0900,0,-,125.1,0,24,D
5703,20220416:0900,1.2,-,107.3,0,24,D
5866,20220416:0900,0,-,124.9,0,24,D
5886,20220416:0900,0,-,119.2,0,24,D
5893,20220416:0900,0.2,-,119.4,0,24,D
7339,20220416:0900,0.2,-,126.2,0,24,D
15752,20220417:0900,0.2,-,122.9,0,24,D
18437,20220417:0900,0,-,130.8,0,24,D
18593,20220417:0900,0,-,131.3,0,24,D
18594,20220417:0900,0,-,116.4,0,24,D
22692,20220417:0900,0,-,123.3,0,24,D
25937,20220417:0900,0.2,-,-,-,24,D
26163,20220417:0900,0,-,123.1,0,24,D
3925,20220417:0900,0,-,85.1,0,24,D
40986,20220417:0900,0,-,118.8,0,24,D
5033,20220417:0900,0,-,-,-,24,D
5142,20220417:0900,0,-,117.1,0,24,D
5302,20220417:0900,0,-,119,0,24,D
5323,20220417:0900,0,-,123.2,0,24,D
5335,20220417:0900,1.3,-,117.7,0,24,D
5354,20220417:0900,0.4,-,127.2,0,24,D
5361,20220417:0900,0,-,126.6,0,24,D
5396,20220417:0900,0.5,-,118.4,0,24,D
5535,20220417:0900,0,-,125.6,0,24,D
5703,20220417:0900,1.5,-,106.6,0,24,D
5866,20220417:0900,0,-,125.4,0,24,D
5886,20220417:0900,0,-,119.8,0,24,D
5893,20220417:0900,0,-,120,0,24,D
7339,20220417:0900,0.2,-,126.5,0,24,D
15752,20220418:0900,0,-,123.6,0,24,D
18437,20220418:0900,0,-,131.2,0,24,D
18593,20220418:0900,0,-,131.7,0,24,D
18594,20220418:0900,0,-,117.1,0,24,D
22692,20220418:0900,0,-,123.9,0,24,D
25937,20220418:0900,0,-,-,-,24,D
26163,20220418:0900,0,-,123.6,0,24,D
3925,20220418:0900,0,-,86.4,0,24,D
40986,20220418:0900,0,-,119.3,0,24,D
5033,20220418:0900,0,-,-,-,24,D
5142,20220418:0900,0,-,117.6,0,24,D
5302,20220418:0900,0,-,119.6,0,24,D
5323,20220418:0900,0,-,123.8,0,24,D
5335,20220418:0900,0.1,-,118.3,0,24,D
5354,20220418:0900,0,-,127.7,0,24,D
5361,20220418:0900,0,-,127.1,0,24,D
5396,20220418:0900,0,-,119,0,24,D
5535,20220418:0900,0,-,126.1,0,24,D
5703,20220418:0900,0,-,107.5,0,24,D
5866,20220418:0900,0,-,125.8,0,24,D
5886,20220418:0900,0,-,120.3,0,24,D
5893,20220418:0900,0,-,120.5,0,24,D
7339,20220418:0900,0,-,126.9,0,24,D
15752,20220419:0900,0,-,124.2,0,24,D
18437,20220419:0900,0,-,131.6,0,24,D
18593,20220419:0900,0,-,132.1,0,24,D
18594,20220419:0900,0,-,117.7,0,24,D
22692,20220419:0900,0,-,124.5,0,24,D
